018860,00000,ICW Group (G),018860,ICW Group,15025 Innovation Drive,...,...,San Diego,CA,92128-3409,00000,...,...,...,...,...,...,...,...,...,...,...,...,...,1936987,2144501,1114371,1388531,755970,896755,427337,137578,168803,110215,923968,891119,174277,5473,86.0,2.4,18.8,1.2,3.0,155.0,018860,ICW Group,15025 Innovation Drive,...,...,San Diego,CA,92128-3409,00000,...,...,...,...,...,...,...,...,...,...,...,...,...,1614938,1808748,895581,1147919,660830,743196,354988,120350,135973,84451,774582,744172,140860,4888,86.9,2.4,18.3,1.1,2.9,158.1,018860,ICW Group,15025 Innovation Drive,...,...,San Diego,CA,92128-3409,00000,...,...,...,...,...,...,...,...,...,...,...,...,...,1335866,1489179,710764,953051,536129,608121,276422,95138,116807,83147,658565,616553,123732,6924,84.6,2.0,19.2,1.2,2.9,157.2,018860,ICW Group,15025 Innovation Drive,...,...,San Diego,CA,92128-3409,00000,...,...,...,...,...,...,...,...,...,...,...,...,...,1021009,1168236,566574,748193,420044,433395,225394,83761,31565,19052,462874,440074,30163,-1402,98.3,2.8,7.3,1.0,2.8,156.7
012362,11021,Indiana Old National Insurance Company,012362,Indiana Old National Insurance Company,100 Bank Street,Suite 610,...,Burlington,VT,05401-4946,11021,James C. Ryan III,President,812-464-1530,812-461-9769,6/22/2000,NR,...,...,...,...,...,nr,...,2116009,2129542,9,226,2129315,1272,59,0,56273,48743,1768,1252,58599,2326,46.2,2.7,999.9,0.0,0.0,999.9,012362,Indiana Old National Insurance Company,100 Bank Street,Suite 610,...,Burlington,VT,05401-4946,11021,James C. Ryan III,President,812-464-1530,812-461-9769,6/22/2000,NR,...,...,...,...,...,nr,...,2085719,2096787,58,17434,2079353,1334,306,0,56619,49025,1605,1344,60227,3607,61.7,2.8,999.9,0.0,0.0,999.9,012362,Indiana Old National Insurance Company,100 Bank Street,Suite 610,...,Burlington,VT,05401-4946,11021,James C. Ryan III,President,812-464-1530,812-461-9769,6/22/2000,NR,...,...,...,...,...,nr,...,2028249,2037520,28,6648,2030871,1179,132,0,35878,30151,1373,1174,36412,533,44.1,2.3,999.9,0.0,0.0,999.9,012362,Indiana Old National Insurance Company,100 Bank Street,Suite 610,...,Burlington,VT,05401-4946,11021,James C. Ryan III,President,812-464-1530,812-461-9769,6/22/2000,NR,...,...,...,...,...,nr,...,1021684,1026465,56,3358,1023107,979,287,0,13087,12210,1191,946,13106,18,58.9,1.3,999.9,0.0,0.0,999.9
018584,00000,Infinity Property & Casualty Group (G),018584,Infinity Property & Casualty Group,3700 Colonnade Parkway,Suite 600,...,Birmingham,AL,35243-3216,00000,James R. Gober,President & CEO,205-870-4000,205-803-8080,...,...,...,...,...,...,...,...,...,1396357,2042110,655054,1380671,661439,1346564,892211,145964,89766,61379,1387864,1373287,91107,1341,100.6,2.4,6.7,2.1,4.2,147.9,018584,Infinity Property & Casualty Group,3700 Colonnade Parkway,Suite 600,...,Birmingham,AL,35243-3216,00000,James R. Gober,President & CEO,205-870-4000,205-803-8080,...,...,...,...,...,...,...,...,...,1435097,2043335,653674,1359605,683730,1325935,847648,155636,95607,67360,1360807,1347604,99336,3729,100.1,2.4,7.2,2.0,4.0,150.3,018584,Infinity Property & Casualty Group,3700 Colonnade Parkway,Suite 600,...,Birmingham,AL,35243-3216,00000,James R. Gober,President & CEO,205-870-4000,205-803-8080,...,...,...,...,...,...,...,...,...,1436535,2013531,632136,1337896,675635,1301388,847592,170564,57295,44643,1339803,1329290,61738,4443,103.0,2.4,4.4,2.0,3.9,150.5,018584,Infinity Property & Casualty Group,3700 Colonnade Parkway,Suite 600,...,Birmingham,AL,35243-3216,00000,James R. Gober,President & CEO,205-870-4000,205-803-8080,...,...,...,...,...,...,...,...,...,1322661,1998767,559018,1383929,614838,1183217,782175,160797,17079,30956,1254386,1246797,39087,22008,105.7,2.8,1.4,2.0,4.2,144.4
018644,00000,ISMIE Mutual Group (G),018644,ISMIE Mutual Group,20 North Michigan Avenue,...,...,Chicago,IL,60602-4811,00000,"Harold L. Jensen, M.D.",Chairman,312-782-2749,312-782-2023,...,...,...,...,...,...,...,...,...,1395652,1526983,652340,856921,670063,185865,53795,53893,37441,37657,194368,168357,37946,505,98.5,2.1,20.1,0.3,1.5,178.2,018644,ISMIE Mutual Group,20 North Michigan Avenue,...,...,Chicago,IL,60602-4811,00000,"Harold L. Jensen, M.D.",Chairman,312-782-2749,312-782-2023,...,...,...,...,...,...,...,...,...,1429654,1625288,694532,977851,647437,202599,32857,75226,35988,34962,224120,189236,45478,9490,100.7,2.4,17.8,0.3,1.8,166.2,018644,ISMIE Mutual Group,20 North Michigan Avenue,...,...,Chicago,IL,60602-4811,00000,"Harold L. Jensen, M.D.",Chairman,312-782-2749,312-782-2023,...,...,...,...,...,...,...,...,...,1379244,1616703,687322,1006826,609877,242804,24607,66611,115346,80150,245122,229617,118117,2771,67.1,2.7,47.5,0.4,2.0,160.6,018644,ISMIE Mutual Group,20 North Michigan Avenue,...,...,Chicago,IL,60602-4811,00000,"Harold L. Jensen, M.D.",Chairman,312-782-2749,312-782-2023,...,...,...,...,...,...,...,...,...,1303504,1544804,730733,1021909,522894,250402,73488,58936,82994,57115,264875,242192,83409,415,84.5,3.3,33.1,0.5,2.4,151.2
000914,00000,Kemper P&C Group (G),000914,Kemper P&C Group,12926 Gran Bay Parkway West,...,...,Jacksonville,FL,32258,00000,"Joseph P. Lacher, Jr.",President,904-245-5600,...,...,...,...,...,...,...,...,...,...,1670584,2307571,612451,1472969,834602,1232203,707268,136555,90795,94236,1200071,1210932,110597,19802,100.9,4.8,7.4,1.5,3.2,156.8,000914,Kemper P&C Group,12926 Gran Bay Parkway West,...,...,Jacksonville,FL,32258,00000,"Joseph P. Lacher, Jr.",President,904-245-5600,...,...,...,...,...,...,...,...,...,...,1888230,2550244,678818,1588338,961907,1339999,759513,149360,90180,85609,1278962,1279456,101682,11502,101.1,4.9,6.7,1.3,3.0,160.7,000914,Kemper P&C Group,12926 Gran Bay Parkway West,...,...,Jacksonville,FL,32258,00000,"Joseph P. Lacher, Jr.",President,904-245-5600,...,...,...,...,...,...,...,...,...,...,2037770,2778870,780128,1773998,1004872,1486518,837805,155706,161199,136979,1442098,1435676,171494,10295,98.6,4.8,10.8,1.4,3.2,156.8,000914,Kemper P&C Group,12926 Gran Bay Parkway West,...,...,Jacksonville,FL,32258,00000,"Joseph P. Lacher, Jr.",President,904-245-5600,...,...,...,...,...,...,...,...,...,...,2009492,2851509,904684,1990602,860907,1563852,1049623,174365,-23420,19550,1575103,1550458,6207,29627,109.6,4.5,-1.5,1.8,4.1,143.4
003281,00000,Kentucky Farm Bureau Group (G),003281,Kentucky Farm Bureau Group,P.O. Box 20700,...,...,Louisville,KY,40250-0700,00000,Mark Haney,President,502-495-5000,502-495-7707,...,...,...,...,...,...,...,...,...,2076257,2286054,381628,1059919,1226136,864076,631773,56381,43447,39862,929095,877798,59468,16021,105.0,3.7,5.0,0.7,1.6,215.7,003281,Kentucky Farm Bureau Group,P.O. Box 20700,...,...,Louisville,KY,40250-0700,00000,Mark Haney,President,502-495-5000,502-495-7707,...,...,...,...,...,...,...,...,...,2014867,2222214,370081,1067089,1155125,844212,544885,55043,145303,120411,898563,851057,157557,12254,93.3,3.9,17.2,0.7,1.7,208.3,003281,Kentucky Farm Bureau Group,P.O. Box 20700,...,...,Louisville,KY,40250-0700,00000,Mark Haney,President,502-495-5000,502-495-7707,...,...,...,...,...,...,...,...,...,1891163,2119720,399962,1053409,1066311,848929,510454,59614,168091,147593,901261,845516,179040,10948,90.4,4.0,19.8,0.8,1.8,201.2,003281,Kentucky Farm Bureau Group,P.O. Box 20700,...,...,Louisville,KY,40250-0700,00000,Mark Haney,President,502-495-5000,502-495-7707,...,...,...,...,...,...,...,...,...,1723575,1915448,404783,977034,938414,844061,676370,48793,17950,19563,909501,850827,23670,5720,107.9,4.3,2.1,0.9,1.9,196.0
000060,00000,Liberty Mutual Insurance Companies (G),000060,Liberty Mutual Insurance Companies,175 Berkeley Street,...,...,Boston,MA,02116,00000,David H. Long,President,617-357-9500,617-574-5955,...,...,...,...,...,...,...,...,...,56682386,70420986,33854410,51595596,18825390,24962818,13892535,3177334,1694978,2000407,29848412,25632176,1895510,200532,98.9,2.9,6.8,1.4,4.1,136.6,000060,Liberty Mutual Insurance Companies,175 Berkeley Street,...,...,Boston,MA,02116,00000,David H. Long,President,617-357-9500,617-574-5955,...,...,...,...,...,...,...,...,...,56865022,70211561,33785610,50851839,19359721,24642589,13882869,3372204,1401827,1645092,29364559,25376884,1477234,75407,101.2,3.4,5.7,1.3,3.9,138.2,000060,Liberty Mutual Insurance Companies,175 Berkeley Street,...,...,Boston,MA,02116,00000,David H. Long,President,617-357-9500,617-574-5955,...,...,...,...,...,...,...,...,...,58385468,75201539,34639885,57482126,17719413,24357453,14410210,3491325,677004,1018548,28906283,25115277,896631,219627,105.1,3.8,2.8,1.4,4.6,131.0,000060,Liberty Mutual Insurance Companies,175 Berkeley Street,...,...,Boston,MA,02116,00000,David H. Long,President,617-357-9500,617-574-5955,...,...,...,...,...,...,...,...,...,55825646,71699025,34006547,54928348,16770678,23239585,14873528,3523376,-633924,-117339,27759638,24148201,-357838,276086,110.5,3.9,-2.7,1.4,4.7,130.8
011339,22350,Louisiana Workers' Compensation Corp,011339,Louisiana Workers' Compensation Corp,2237 S. Acadian Thruway,...,...,Baton Rouge,LA,70808,22350,Kristin W. Wall,President & CEO,225-924-7788,225-231-0616,6/3/2016,A,...,4/9/2015,A,...,XI ($750 Million to $1.00 Billion),a+,a+,1582096,1664382,478075,756246,908136,188990,64663,21084,14639,40687,187155,184649,40687,26048,120.3,3.4,7.7,0.2,1.0,220.1,011339,Louisiana Workers' Compensation Corp,2237 S. Acadian Thruway,...,...,Baton Rouge,LA,70808,22350,Kristin W. Wall,President & CEO,225-924-7788,225-231-0616,6/3/2016,A,...,4/9/2015,A,...,XI ($750 Million to $1.00 Billion),a+,a+,1572092,1662999,482783,769856,893143,187905,55359,22447,17606,36519,199493,192988,36519,18913,116.1,3.3,9.4,0.2,1.1,216.1,011339,Louisiana Workers' Compensation Corp,2237 S. Acadian Thruway,...,...,Baton Rouge,LA,70808,22350,Kristin W. Wall,President & CEO,225-924-7788,225-231-0616,6/3/2016,A,...,4/9/2015,A,...,XI ($750 Million to $1.00 Billion),a+,a+,1513450,1602281,489632,748313,853968,172652,67496,23701,19311,48319,185313,182729,48319,29008,116.4,3.5,11.2,0.2,1.1,214.4,011339,Louisiana Workers' Compensation Corp,2237 S. Acadian Thruway,...,...,Baton Rouge,LA,70808,22350,Kristin W. Wall,President & CEO,225-924-7788,225-231-0616,6/3/2016,A,...,4/9/2015,A,...,XI ($750 Million to $1.00 Billion),a+,a+,1433519,1511867,489497,722354,789512,155825,67398,19771,25929,39154,167296,163129,39154,13225,112.0,3.6,16.6,0.2,1.1,209.5
018635,00000,MAG Mutual Group (G),018635,MAG Mutual Group,P.O. Box 52979,...,...,Atlanta,GA,30355-0979,00000,Neil Morrell,President & COO,800-282-4882,404-842-5614,...,...,...,...,...,...,...,...,...,1591080,1727275,499016,846562,880713,204884,73468,72869,24209,40619,254855,200690,36347,12138,106.0,2.2,11.8,0.2,1.2,204.0,018635,MAG Mutual Group,P.O. Box 52979,...,...,Atlanta,GA,30355-0979,00000,Neil Morrell,President & COO,800-282-4882,404-842-5614,...,...,...,...,...,...,...,...,...,1522226,1642044,504576,868783,773261,197721,83393,64182,13179,44789,244812,194335,45859,32679,110.5,2.0,6.7,0.3,1.4,189.0,018635,MAG Mutual Group,P.O. Box 52979,...,...,Atlanta,GA,30355-0979,00000,Neil Morrell,President & COO,800-282-4882,404-842-5614,...,...,...,...,...,...,...,...,...,1508318,1613425,530303,873078,740347,197067,59941,67270,37892,51899,241919,197660,60346,22454,99.3,2.4,19.2,0.3,1.4,184.8,018635,MAG Mutual Group,P.O. Box 52979,...,...,Atlanta,GA,30355-0979,00000,Neil Morrell,President & COO,800-282-4882,404-842-5614,...,...,...,...,...,...,...,...,...,1436036,1544809,550383,877316,667493,203068,79620,65715,28971,43837,239371,197325,48297,19326,105.6,2.7,14.3,0.3,1.6,176.1
013979,11054,"Maiden Reinsurance North America, Inc.",013979,"Maiden Reinsurance North America, Inc.",6000 Midlantic Drive,Suite 200 South,...,Mount Laurel,NJ,08054,11054,Thomas H. Highet,President,856-359-2400,856-778-8971,9/1/2016,A,...,5/29/2015,A-,...,XIV ($1.50 Billion to $2.00 Billion),a,a-,1066600,1239951,453670,945613,294338,407863,271167,13730,17238,17439,0,416427,20724,3486,100.3,3.3,4.2,1.4,4.6,131.1,013979,"Maiden Reinsurance North America, Inc.",6000 Midlantic Drive,Suite 200 South,...,Mount Laurel,NJ,08054,11054,Thomas H. Highet,President,856-359-2400,856-778-8971,9/1/2016,A,...,5/29/2015,A-,...,XIV ($1.50 Billion to $2.00 Billion),a,a-,1073835,1216116,425799,926892,289224,446183,296549,10678,28195,16614,27,438702,25923,-2272,98.1,3.0,6.3,1.5,4.7,131.2,013979,"Maiden Reinsurance North America, Inc.",6000 Midlantic Drive,Suite 200 South,...,Mount Laurel,NJ,08054,11054,Thomas H. Highet,President,856-359-2400,856-778-8971,9/1/2016,A,...,5/29/2015,A-,...,XIV ($1.50 Billion to $2.00 Billion),a,a-,1006148,1159635,350591,890036,269598,376257,275491,8865,221,-1305,241,391807,1017,796,102.0,2.2,0.1,1.5,4.8,130.3,013979,"Maiden Reinsurance North America, Inc.",6000 Midlantic Drive,Suite 200 South,...,Mount Laurel,NJ,08054,11054,Thomas H. Highet,President,856-359-2400,856-778-8971,9/1/2016,A,...,5/29/2015,A-,...,XIV ($1.50 Billion to $2.00 Billion),a,a-,965434,1189021,256871,921158,267863,299147,226041,8388,-18147,-19156,8779,346153,-17074,1072,104.9,2.4,-6.1,1.3,4.7,129.1
018355,00000,Main Street America Group (G),018355,Main Street America Group,4601 Touchton Road East,Suite 3400,...,Jacksonville,FL,32246-4486,00000,Thomas M. Van Berkel,"Chairman, President & CEO",904-380-7282,904-380-7441,...,...,...,...,...,...,...,...,...,2010474,2400295,755010,1340043,1060251,972786,546112,114914,58321,79226,935314,967571,69633,11312,99.9,2.3,6.0,0.9,2.2,179.2,018355,Main Street America Group,4601 Touchton Road East,Suite 3400,...,Jacksonville,FL,32246-4486,00000,Thomas M. Van Berkel,"Chairman, President & CEO",904-380-7282,904-380-7441,...,...,...,...,...,...,...,...,...,1978669,2364444,744080,1364937,999507,982255,585190,108338,22503,34827,951385,968563,29258,6755,103.7,2.6,2.3,1.0,2.3,173.3,018355,Main Street America Group,4601 Touchton Road East,Suite 3400,...,Jacksonville,FL,32246-4486,00000,Thomas M. Van Berkel,"Chairman, President & CEO",904-380-7282,904-380-7441,...,...,...,...,...,...,...,...,...,1908639,2312986,716927,1344649,968337,1010599,578103,111337,53860,57338,971578,1000720,55614,1754,100.6,2.8,5.3,1.0,2.4,172.1,018355,Main Street America Group,4601 Touchton Road East,Suite 3400,...,Jacksonville,FL,32246-4486,00000,Thomas M. Van Berkel,"Chairman, President & CEO",904-380-7282,904-380-7441,...,...,...,...,...,...,...,...,...,1821876,2247656,713858,1377780,869876,994226,586589,106822,47608,65675,1439834,1015310,61580,13972,100.4,3.1,4.8,1.2,2.8,163.2
018801,00000,MAPFRE North America Group (G),018801,MAPFRE North America Group,211 Main Street,...,...,Webster,MA,01570-0758,00000,Jaime Tamayo,President & CEO,508-943-9000,508-949-4411,...,...,...,...,...,...,...,...,...,2564232,3725489,970731,2606644,1118845,2075961,1414685,259932,-44976,-3071,2571000,2047524,-27699,17277,108.8,3.3,-2.2,1.8,4.1,142.9,018801,MAPFRE North America Group,211 Main Street,...,...,Webster,MA,01570-0758,00000,Jaime Tamayo,President & CEO,508-943-9000,508-949-4411,...,...,...,...,...,...,...,...,...,2589875,3585262,927937,2446579,1138683,2054702,1294313,234201,63478,94533,2387606,2092777,94346,30869,103.2,3.8,3.1,1.8,4.0,146.6,018801,MAPFRE North America Group,211 Main Street,...,...,Webster,MA,01570-0758,00000,Jaime Tamayo,President & CEO,508-943-9000,508-949-4411,...,...,...,...,...,...,...,...,...,2660654,3608664,848416,2301872,1306792,1958298,1186267,224193,141748,129538,2315098,2011751,160842,19094,101.4,4.2,7.2,1.5,3.3,156.8,018801,MAPFRE North America Group,211 Main Street,...,...,Webster,MA,01570-0758,00000,Jaime Tamayo,President & CEO,508-943-9000,508-949-4411,...,...,...,...,...,...,...,...,...,2855172,3795683,827023,2265080,1530603,1948870,1190440,239858,132394,148787,2208432,1898237,155768,23374,102.7,4.4,6.8,1.2,2.7,167.6
018468,00000,Markel Corporation Group (G),018468,Markel Corporation Group,4521 Highwoods Parkway,...,...,Glen Allen,VA,23060,00000,Alan Kirshner,Chairman & CEO,804-747-0136,804-965-1600,...,...,...,...,...,...,...,...,...,7372397,8439325,3874687,5831584,2607741,2220222,982118,230792,297596,294442,2443830,2306130,361588,63992,92.2,2.2,13.4,0.9,3.0,144.8,018468,Markel Corporation Group,4521 Highwoods Parkway,...,...,Glen Allen,VA,23060,00000,Alan Kirshner,Chairman & CEO,804-747-0136,804-965-1600,...,...,...,...,...,...,...,...,...,7047360,8008976,3426453,5349627,2659349,2093358,962225,230229,222785,216503,2432273,2162624,260851,38066,95.8,2.4,10.6,0.8,2.8,149.8,018468,Markel Corporation Group,4521 Highwoods Parkway,...,...,Glen Allen,VA,23060,00000,Alan Kirshner,Chairman & CEO,804-747-0136,804-965-1600,...,...,...,...,...,...,...,...,...,6462564,7456322,3210102,5025405,2430917,1865344,803133,173787,249257,244795,2322908,2034558,316894,67637,91.4,2.5,13.4,0.8,2.9,148.5,018468,Markel Corporation Group,4521 Highwoods Parkway,...,...,Glen Allen,VA,23060,00000,Alan Kirshner,Chairman & CEO,804-747-0136,804-965-1600,...,...,...,...,...,...,...,...,...,5773588,6733597,3115003,4572969,2160628,1629848,786583,215818,109613,114776,1886865,1701789,129007,19394,102.1,3.1,6.7,0.8,2.9,147.5
003166,00000,MBIA Group (G),003166,MBIA Group,113 King Street,...,...,Armonk,NY,10504-1610,00000,Joseph W. Brown,Chief Executive Officer,914-273-4545,914-765-3080,...,...,...,...,...,...,...,...,...,5427345,5473419,-360998,2386783,3086636,477911,57868,37097,441765,308442,102715,104339,436952,-4813,99.7,2.1,92.4,0.0,0.5,456.0,003166,MBIA Group,113 King Street,...,...,Armonk,NY,10504-1610,00000,Joseph W. Brown,Chief Executive Officer,914-273-4545,914-765-3080,...,...,...,...,...,...,...,...,...,6040942,6102529,-231388,3370625,2731903,485519,307233,3163,279905,202966,116031,118086,291803,11898,116.2,1.9,57.7,0.0,0.9,308.6,003166,MBIA Group,113 King Street,...,...,Armonk,NY,10504-1610,00000,Joseph W. Brown,Chief Executive Officer,914-273-4545,914-765-3080,...,...,...,...,...,...,...,...,...,6540400,6619819,-46756,4130659,2489160,543985,644661,64461,-181822,-238089,143989,145540,-100415,81407,224.3,1.8,-33.4,0.1,1.1,261.0,003166,MBIA Group,113 King Street,...,...,Armonk,NY,10504-1610,00000,Joseph W. Brown,Chief Executive Officer,914-273-4545,914-765-3080,...,...,...,...,...,...,...,...,...,6645122,6738896,-2715274,3775271,2963625,680330,689410,151416,-337599,-427839,205480,199381,-268543,69056,214.6,0.4,-49.6,0.1,1.7,331.5
012014,10697,MCIC Vermont Inc Risk Retention Group,012014,MCIC Vermont Inc Risk Retention Group,76 St. Paul Street,Suite 500,...,Burlington,VT,05401-4477,10697,Christopher D. Smith,President & CEO,802-652-1571,802-860-0440,6/16/1997,NR,...,...,...,...,...,nr,...,1588002,1604340,1002245,1104764,499576,230160,193556,53195,-55921,38256,240559,230182,37065,92986,132.8,1.2,-24.3,0.5,2.7,145.2,012014,MCIC Vermont Inc Risk Retention Group,76 St. Paul Street,Suite 500,...,Burlington,VT,05401-4477,10697,Christopher D. Smith,President & CEO,802-652-1571,802-860-0440,6/16/1997,NR,...,...,...,...,...,nr,...,1660957,1675215,953533,1098873,576342,218847,1022398,145347,-25556,21781,228517,218847,21842,47398,121.7,2.5,-11.7,0.4,2.3,152.4,012014,MCIC Vermont Inc Risk Retention Group,76 St. Paul Street,Suite 500,...,Burlington,VT,05401-4477,10697,Christopher D. Smith,President & CEO,802-652-1571,802-860-0440,6/16/1997,NR,...,...,...,...,...,nr,...,67607,204374,15889,194088,10286,42238,6021,12014,430,148,101396,42238,240,-190,101.9,1.5,1.0,4.1,22.1,105.3,012014,MCIC Vermont Inc Risk Retention Group,76 St. Paul Street,Suite 500,...,Burlington,VT,05401-4477,10697,Christopher D. Smith,President & CEO,802-652-1571,802-860-0440,6/16/1997,NR,...,...,...,...,...,nr,...,27216,136916,16150,125668,11248,41132,4406,13640,27,-116,175015,41132,-60,-87,102.7,2.7,0.1,3.7,14.2,109.0
003667,34231,Medical Liability Mutual Insurance Co,003667,Medical Liability Mutual Insurance Co,8 British American Boulevard,...,...,Latham,NY,12110-1414,34231,"Robert A. Menotti, M.D.",President,212-576-9801,518-786-2709,8/20/2004,NR,...,8/20/2004,B-,...,...,nr,...,5366764,5452183,3293157,3625292,1826892,450315,188857,160493,43907,114547,422046,410883,123425,79518,109.9,1.7,9.8,0.2,2.2,150.4,003667,Medical Liability Mutual Insurance Co,8 British American Boulevard,...,...,Latham,NY,12110-1414,34231,"Robert A. Menotti, M.D.",President,212-576-9801,518-786-2709,8/20/2004,NR,...,8/20/2004,B-,...,...,nr,...,5528351,5881087,3465041,4097175,1783912,514663,291457,112249,152834,263838,502503,490296,302362,149529,94.2,2.4,29.7,0.3,2.6,143.5,003667,Medical Liability Mutual Insurance Co,8 British American Boulevard,...,...,Latham,NY,12110-1414,34231,"Robert A. Menotti, M.D.",President,212-576-9801,518-786-2709,8/20/2004,NR,...,8/20/2004,B-,...,...,nr,...,5383894,5777596,3619796,4238793,1538803,540674,292872,212190,84269,172203,546311,533870,172201,87932,106.9,2.1,15.6,0.3,3.1,136.3,003667,Medical Liability Mutual Insurance Co,8 British American Boulevard,...,...,Latham,NY,12110-1414,34231,"Robert A. Menotti, M.D.",President,212-576-9801,518-786-2709,8/20/2004,NR,...,8/20/2004,B-,...,...,nr,...,5223897,5567759,3703443,4296718,1271041,561796,387849,210470,-8000,94509,562214,550088,95048,103048,118.5,2.1,-1.4,0.4,3.8,129.6
004524,00000,Mercury General Group (G),004524,Mercury General Group,P.O. Box 54600,...,...,Los Angeles,CA,90054,00000,Gabriel Tirador,President & CEO,323-937-1060,323-857-7116,...,...,...,...,...,...,...,...,...,3256856,3972343,1132434,2515385,1456958,2908787,1789467,357086,138068,124011,2973819,2960315,139139,1071,100.6,4.4,4.7,2.0,3.7,157.9,004524,Mercury General Group,P.O. Box 54600,...,...,Los Angeles,CA,90054,00000,Gabriel Tirador,President & CEO,323-937-1060,323-857-7116,...,...,...,...,...,...,...,...,...,3247543,3892349,1096282,2431936,1460413,2773141,1663978,354932,139505,146120,2834759,2821847,164148,24643,100.6,4.4,5.0,1.9,3.6,160.1,004524,Mercury General Group,P.O. Box 54600,...,...,Los Angeles,CA,90054,00000,Gabriel Tirador,President & CEO,323-937-1060,323-857-7116,...,...,...,...,...,...,...,...,...,3278122,3828808,1039546,2286460,1542347,2676859,1640047,350812,146079,231520,2715770,2706581,242105,96027,101.5,5.1,5.5,1.8,3.2,167.5,004524,Mercury General Group,P.O. Box 54600,...,...,Los Angeles,CA,90054,00000,Gabriel Tirador,President & CEO,323-937-1060,323-857-7116,...,...,...,...,...,...,...,...,...,3145296,3705487,1042542,2250127,1455360,2554111,1649906,340281,43431,59908,2636392,2628860,57471,14040,104.6,4.8,1.7,1.8,3.3,164.7
003933,00000,MetLife Auto & Home Group (G),003933,MetLife Auto & Home Group,P.O. Box 350,...,...,Warwick,RI,02887-0350,00000,Kishore Ponnavolu,President,401-827-2400,401-827-2315,...,...,...,...,...,...,...,...,...,3984829,6384420,1540083,4048949,2335471,3465147,2091947,341294,278397,203651,3587405,3524250,274225,-4172,96.9,4.8,8.0,1.5,3.2,157.9,003933,MetLife Auto & Home Group,P.O. Box 350,...,...,Warwick,RI,02887-0350,00000,Kishore Ponnavolu,President,401-827-2400,401-827-2315,...,...,...,...,...,...,...,...,...,4129580,6369522,1573867,3981567,2387956,3399439,1956319,331434,381897,290982,3537249,3465654,381276,-621,94.4,5.2,11.2,1.5,3.1,160.2,003933,MetLife Auto & Home Group,P.O. Box 350,...,...,Warwick,RI,02887-0350,00000,Kishore Ponnavolu,President,401-827-2400,401-827-2315,...,...,...,...,...,...,...,...,...,4108581,6187696,1620423,3962834,2224861,3251415,1902101,339239,324187,282321,3446061,3372134,350196,26009,95.3,5.0,10.0,1.5,3.3,156.3,003933,MetLife Auto & Home Group,P.O. Box 350,...,...,Warwick,RI,02887-0350,00000,Kishore Ponnavolu,President,401-827-2400,401-827-2315,...,...,...,...,...,...,...,...,...,3881037,5803710,1625958,3816431,1987279,3079796,1899284,317710,264160,235361,3244146,3173946,279917,15757,97.7,5.3,8.6,1.6,3.5,152.3
000358,00000,Michigan Farm Bureau Group (G),000358,Michigan Farm Bureau Group,P.O. Box 30100,...,...,Lansing,MI,48909-7900,00000,Carl J. Bednarski,President,517-323-7000,517-323-6574,...,...,...,...,...,...,...,...,...,1112675,1357857,342959,753581,604276,641203,382927,56909,72087,57589,719741,658010,72004,-83,95.3,4.3,11.2,1.1,2.3,180.2,000358,Michigan Farm Bureau Group,P.O. Box 30100,...,...,Lansing,MI,48909-7900,00000,Carl J. Bednarski,President,517-323-7000,517-323-6574,...,...,...,...,...,...,...,...,...,947837,1180745,331793,711921,468824,596536,391368,56019,33788,31001,685550,612193,36360,2573,100.9,4.4,5.7,1.3,2.8,165.9,000358,Michigan Farm Bureau Group,P.O. Box 30100,...,...,Lansing,MI,48909-7900,00000,Carl J. Bednarski,President,517-323-7000,517-323-6574,...,...,...,...,...,...,...,...,...,917599,1134387,340362,701260,433128,550332,347586,49166,28084,26691,635994,573241,30464,2381,100.5,4.0,5.1,1.3,2.9,161.8,000358,Michigan Farm Bureau Group,P.O. Box 30100,...,...,Lansing,MI,48909-7900,00000,Carl J. Bednarski,President,517-323-7000,517-323-6574,...,...,...,...,...,...,...,...,...,794555,1010950,331124,659376,351574,510285,339131,46906,16075,20159,576572,520391,19773,3698,102.9,4.1,3.2,1.5,3.3,153.4
003475,15819,Montana State Fund,003475,Montana State Fund,P.O. Box 4759,...,...,Helena,MT,59604-4759,15819,Laurence A. Hubbard,President,406-495-5000,...,6/30/1992,NR,...,...,...,...,...,nr,...,1535487,1659102,895543,1142197,516905,164557,89544,12375,54126,63435,175774,167211,63435,9309,89.5,2.7,32.9,0.3,2.5,145.3,003475,Montana State Fund,P.O. Box 4759,...,...,Helena,MT,59604-4759,15819,Laurence A. Hubbard,President,406-495-5000,...,6/30/1992,NR,...,...,...,...,...,nr,...,1557666,1671110,924598,1227258,443853,165272,127812,15538,27463,41743,172254,165279,41743,14280,106.4,2.8,16.6,0.4,3.1,136.2,003475,Montana State Fund,P.O. Box 4759,...,...,Helena,MT,59604-4759,15819,Laurence A. Hubbard,President,406-495-5000,...,6/30/1992,NR,...,...,...,...,...,nr,...,1444217,1564727,902848,1192450,372277,156062,111459,28390,20385,31418,167946,161667,31418,11033,111.4,3.0,13.1,0.4,3.6,131.2,003475,Montana State Fund,P.O. Box 4759,...,...,Helena,MT,59604-4759,15819,Laurence A. Hubbard,President,406-495-5000,...,6/30/1992,NR,...,...,...,...,...,nr,...,1381002,1491801,889941,1174133,317668,150482,119494,23371,18914,23802,165663,155582,23802,4888,114.0,3.4,12.6,0.5,4.2,127.1
