,,,#NAME?,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
018713,00000,QBE Americas Group (G),310,134,10,2,93,0.9,85,10,-1,4,0,1,-3,-2,4608096,367410,6837765,26857,1195015,4620227,2217539,3005058,17325,72542,135946,2077656,1584192,1248150,2307470,0,132051,59615,624,0,0,28094,0,0,391,169,44,2,96,0.8,97,12,3,2,35,3,14,-5,5325248,629110,8508242,47144,1529634,5970787,2537455,4979096,19482,47234,887322,1688490,2352164,1732034,3400931,0,131041,40108,610,300,0,0,43849,384,559,140,-25,1,102,0.8,109,20,9,9,7,3,-9,-10,5088140,642263,8327319,20947,1214849,6028848,2298471,3357622,19476,57102,-413302,2502194,2285920,1462226,2504258,0,40051,40926,410,300,0,0,0,0,566,163,-6,1,108,0.6,122,25,8,17,-10,5,-20,-20,4460005,662265,7570768,22030,1120699,5724607,1846161,2909697,13910,-27969,-357537,1564707,2032743,1274444,2600671,0,59978,41530,93410,0,0,0,1071,0,509,150,-9,1,105,0.9,130,19,1,9,-13,3,0,0,4214194,446680,7356880,23558,1082713,5519919,1836961,2474471,3992,-45258,-147028,1074690,1477865,1210971,2277942,0,358969,41630,445723,0,0,0,0,0,479,126,-14,4,100,1.2,138,14,2,3,-2,2,2,10,3754895,425742,7010571,30601,868268,5138365,1872206,2548549,6185,9526,-259721,828250,1750138,1094893,2121733,0,277957,40301,481124,0,0,4529,0,0,-70546,341442,-238984,-452310,-14538,25623
075149,11409,Queen City Assurance Inc,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,999,0,0,9.5,530,0,0,0,0,5,999,999,1654758,0,1686754,0,23130,175652,1511102,28832,0,0,136109,456,0,223,2021,0,0,0,1652282,0,0,0,0,0,10,10,488,0,0,3.7,483,0,0,0,0,2,11,11,1799803,0,1830936,0,24827,157038,1673898,170071,0,89731,145066,2785,0,268,0,0,0,0,1797018,0,0,0,0,0,9,9,0,0,0,3.4,511,0,0,0,0,1,10,10,1970876,0,2001950,0,24038,163940,1838009,169564,0,62649,171072,2352,0,266,0,0,0,0,1968523,0,0,0,0,0,8,8,0,0,0,3.2,497,0,0,0,0,1,9,9,2136373,0,2168627,0,24092,165521,2003106,170099,0,69419,165497,2383,0,271,0,0,0,0,2133990,0,0,0,0,0,8,8,1,0,0,3.2,320,0,0,0,0,1,8,8,2288255,0,2339023,0,24696,168561,2170462,171015,0,70340,151882,3158,0,542,0,0,0,0,2284720,0,0,0,0,0,200891,160121,162796,164112,165097,167356
018437,00000,Quincy Mutual Group (G),43,34,2,0,91,2.5,39,2,-1,-2,1,1,10,10,1152799,6745,1243818,6359,135292,466996,776822,260893,0,21535,-12556,45736,154948,128450,516893,4423,527654,11009,26427,20656,0,0,0,0,48,39,5,0,108,2.3,42,2,0,-1,-4,2,-6,-6,1089419,10089,1200777,9457,134592,471717,729060,278895,0,2482,-55086,39811,228627,132989,529727,4453,455172,10524,23664,26069,0,0,0,0,46,37,5,0,107,2.2,46,3,-1,0,-2,2,9,9,1220361,6421,1328612,5678,136482,531929,796683,283267,0,-419,39950,42185,151002,124017,554443,4787,470576,9994,117030,21346,0,0,0,0,40,33,4,0,88,1.7,42,2,-3,-2,1,1,16,16,1385492,6486,1492151,5452,139416,565016,927135,308846,0,14944,15649,68193,162650,145176,564159,8041,601673,9543,112620,19633,0,0,0,0,41,31,2,0,81,1.9,38,2,-3,-4,0,1,7,7,1442325,8756,1556208,8407,143344,561497,994711,312255,0,44560,30648,57163,133724,135883,616704,8728,680909,9556,59384,9530,0,0,0,0,40,32,0,0,90,2.3,38,2,-3,-5,-4,1,-2,-2,1413701,9907,1522277,9137,143696,545295,976982,311202,0,-1675,-5723,43419,204417,152904,624169,7438,634850,9396,85565,8864,0,0,0,0,67757,-47762,67624,130452,67576,-17729
018150,00000,Radian Group (G),64,52,9,0,193,3.9,102,4,77,-1,-13,4,63,12,4868594,40036,5180738,18381,196715,3823395,1357343,706997,0,-106950,-633583,1031993,1460316,191623,2389240,40692,1300461,0,106048,0,0,0,0,0,96,82,2,0,207,3.4,117,5,11,73,33,6,-36,-48,4104407,46074,4421604,39646,233080,3552187,869417,720941,0,-74685,-813908,640379,1602464,180659,2176973,31176,1137093,0,112210,0,0,0,0,0,104,83,13,0,160,2.9,116,5,4,13,48,4,11,11,4252458,15775,4448772,9790,307608,3480369,968403,809366,0,2570,-248260,469440,1021323,178437,2337308,35249,1293555,0,116676,0,0,0,0,0,85,69,18,0,108,2.4,108,3,-2,17,103,4,42,8,3884264,22934,4184204,14440,460203,2807163,1377042,952568,0,2331,-662488,287539,1449951,293098,2116036,27582,1346458,0,106649,0,0,0,0,0,78,65,-3,0,58,5.8,98,3,-14,-4,86,1,3,-5,3635253,6021,4145194,4562,532721,2721238,1423956,908995,0,5528,49638,609534,831783,250650,1942327,24617,957009,0,101765,0,0,0,0,0,61,52,5,0,20,8.5,65,2,-7,-8,53,2,30,4,4174259,10592,4513185,7826,579966,2658111,1855074,982525,0,-74504,144333,947315,771599,249628,3147100,0,-8101,0,87945,0,0,0,0,0,522523,-487925,98986,408638,46915,431118
011795,10357,Renaissance Reinsurance US Inc,68,66,-26,0,87,2.7,65,3,-10,-5,-41,1,10,10,1592602,24942,1751829,9912,121011,1109009,642820,512716,0,38469,80956,405341,281771,145209,1187217,0,0,0,0,0,0,0,0,0,75,75,-7,0,85,2.1,71,3,-1,-14,-46,2,-18,-2,1520453,14898,1667659,6037,97928,1137743,529915,390461,0,-269,91147,605556,236270,100276,914867,0,0,0,0,0,0,0,0,0,68,69,-4,0,86,2.0,70,2,-14,-13,-32,1,5,5,1508261,10752,1661792,5402,94054,1106412,555380,365894,0,16003,24502,619273,247558,108158,888959,0,0,0,0,0,0,0,0,0,73,72,4,0,75,1.7,69,2,-14,-27,-15,1,-1,-1,1452917,12976,1620318,4472,101940,1071076,549242,379864,0,31206,32238,402396,211940,136074,1050492,0,0,0,0,0,0,0,0,0,66,64,-14,0,75,1.9,68,1,-12,-24,-25,1,-3,-3,1410026,5187,1564653,3470,90571,1033285,531368,331936,0,13851,35789,464750,206753,112092,945249,0,0,0,0,0,0,0,0,0,69,62,-5,1,80,1.9,67,1,-9,-20,-18,1,-2,-2,1349579,0,1508035,2910,99748,986513,521522,341935,0,12297,-295,81680,256138,109249,1259684,0,0,0,0,0,0,0,0,0,56551,-112905,25465,-6137,-17874,-9846
003883,00000,RLI Group (G),83,63,2,1,69,4.5,64,7,-9,-20,-20,0,-5,-5,1964173,13234,2124983,271,268267,1280681,844302,519018,0,47333,130217,43256,151706,289806,1560321,0,350116,7020,1000,0,0,2460,0,0,102,79,5,2,68,4.2,70,8,-14,-21,-10,2,-16,-16,1822104,10231,2034890,26019,279639,1324704,710186,556049,0,61051,71237,91073,191935,318587,1317906,0,403407,6348,1000,0,0,2370,0,0,115,87,5,2,73,4.1,69,7,-10,-21,-7,0,-4,-4,1783360,14239,1945862,1768,296154,1261790,684072,596052,0,35034,93511,59443,230788,319178,1286118,0,419012,17271,1116,0,0,0,0,0,98,78,12,1,74,3.3,64,5,-11,-16,2,1,26,26,1992161,6443,2166603,1841,331674,1307382,859221,650882,0,56121,126639,47409,210251,332505,1408988,0,512680,22333,750,0,0,0,0,0,102,83,6,1,73,3.5,67,4,-8,-16,1,0,-1,-1,2008836,15562,2206629,636,347450,1357332,849297,700488,17,61074,150050,44912,229818,345531,1400600,0,529686,22188,10686,0,0,0,0,0,99,83,3,1,73,3.9,68,4,-7,-10,-6,0,2,2,2052517,24864,2227362,1534,369260,1362093,865268,743576,84,62265,180859,16106,217685,374033,1466310,0,524323,25590,19264,0,0,0,0,0,-48020,-134116,-26114,175149,-9924,15972
018080,00000,Safety Group (G),133,99,8,0,86,3.9,53,1,-8,-14,-5,0,5,5,1072187,13759,1299452,0,293593,717021,582432,568683,0,28355,46619,24594,330380,233502,1030151,0,14624,0,2817,0,0,0,0,0,147,109,8,0,92,3.7,55,1,-5,-13,-1,0,-2,-2,1069643,12045,1306078,0,315540,735586,570492,613813,0,4386,25282,15528,407656,242743,1025333,0,21080,0,7701,0,0,0,0,0,151,111,7,1,92,3.7,55,1,-2,-8,-2,0,5,5,1142463,17434,1394955,0,337013,795931,599024,655827,0,19956,100285,20402,351639,246460,1094952,499,22800,0,2974,0,0,0,0,0,153,111,5,1,87,3.3,56,1,-4,-6,-5,0,5,5,1222571,17533,1476328,0,352684,848335,627993,696041,0,19151,104693,38133,366670,270125,1082597,215,91871,0,8435,0,0,0,0,0,162,117,5,1,88,3.4,57,1,-5,-9,-8,0,0,0,1246502,18212,1513626,0,370722,883586,630041,729206,0,24027,93462,27378,391870,279261,1095632,211,109153,0,14129,0,0,0,0,0,184,131,2,1,96,3.3,66,1,-4,-9,-18,0,-9,-9,1201840,54482,1525408,0,378739,954369,571038,747036,0,223,678,17890,513603,298419,1053394,210,110204,0,19882,0,0,0,0,0,25856,-11940,28532,28969,2048,-59002
003480,36196,SAIF Corporation,35,34,5,0,109,4.4,84,0,-5,-15,-48,1,0,0,4141598,138,4473823,0,164122,3515251,958572,336674,200541,0,-78903,41742,272815,109229,3371359,4765,467988,14923,11857,0,0,759,0,0,42,41,13,0,122,4.0,84,0,-17,-22,-6,1,-4,-4,4097763,268,4445065,0,180244,3527836,917230,358992,150043,0,5208,63877,263966,113938,3427549,0,378852,14213,11755,0,0,728,0,0,43,41,12,0,106,3.7,86,0,-18,-32,19,1,9,9,4352378,455,4710827,0,194125,3707977,1002851,402722,149935,0,23436,314469,267444,124956,3237270,0,442543,13504,27961,0,0,697,0,0,40,38,9,0,96,3.4,79,0,-20,-36,12,0,18,18,4385833,296,4764567,0,213458,3582289,1182278,437897,129180,0,63491,58376,271132,131948,3627583,0,485713,12797,27962,0,0,665,0,0,38,37,6,0,84,3.3,75,0,-21,-42,8,0,11,11,4430224,27,4819205,0,219609,3503501,1315705,481114,164950,0,38406,64197,287812,147927,3734135,0,444251,12762,27963,0,0,0,0,0,36,35,3,0,79,3.4,71,0,-17,-39,-2,0,8,8,4397733,12,4794678,0,221996,3370695,1423983,497268,119993,0,84549,77879,298343,159902,3790514,0,435944,12982,27965,0,0,0,0,0,3213,-41343,85621,179427,133427,108279
003873,00000,SCOR U.S. Group (G),109,85,15,0,90,2.3,78,13,2,3,47,2,10,10,1909424,39648,2492083,67337,263183,1758870,733213,578866,0,-777,169765,148253,211259,234825,1726892,0,34242,0,0,0,0,0,0,0,133,97,17,0,98,2.0,79,15,1,3,28,2,3,3,1961484,22268,2581360,41201,302390,1826376,754984,703403,0,6050,19501,291875,442147,270950,1606396,0,62744,0,0,0,0,0,0,0,151,109,13,0,109,1.6,84,16,4,6,25,2,0,0,2136530,36996,2800260,53607,305737,2041582,758678,844788,0,-22554,80459,384621,448393,338546,1699439,0,42324,0,7825,0,0,0,0,242,125,93,-7,0,105,1.5,80,12,-4,0,15,2,9,8,2244553,35093,2812801,91978,261174,1985508,827292,798598,0,-863,-28424,181346,519372,357636,2038079,0,0,0,24923,0,0,0,0,0,142,105,17,0,91,1.3,78,13,-2,-4,-1,1,4,4,2165912,42629,2810741,51787,323660,1950948,859794,834056,0,-14725,136722,87933,396037,352542,2052723,0,0,0,24726,0,0,0,0,0,119,84,7,0,84,1.8,75,12,-8,-5,2,1,34,18,2645067,46287,3414301,42816,341710,2265687,1148614,894198,0,2051,144284,142912,379964,404235,2407565,0,0,0,94455,0,0,0,0,0,66202,21771,3694,68614,32501,288820
003926,00000,Selective Insurance Group (G),312,126,-3,2,92,3.7,89,16,-5,-12,-22,0,8,8,3943467,106415,4796725,102378,719062,3683346,1113380,1469861,5206,13595,165298,86680,791330,652555,3557561,0,69636,0,174067,38785,0,0,0,0,347,140,7,2,95,3.8,92,19,-4,-11,-13,0,-5,-5,4008111,131285,4950473,120205,759304,3887767,1062707,1456104,4204,1902,116341,162368,868422,631758,3452204,0,157355,0,197409,38131,0,0,0,0,421,159,12,2,96,3.4,94,22,-3,-9,9,1,-1,-14,4118450,144355,5149388,135299,842068,4099280,1050107,1626712,4254,16857,166230,131888,897595,712315,3617371,0,151382,0,180110,37443,0,0,0,0,388,144,9,2,92,3.2,91,22,-3,-7,11,0,20,14,4541459,132625,5677256,125124,916155,4420825,1256431,1803121,4869,24307,386287,127640,791940,760363,4010464,0,192771,0,173856,36721,0,0,0,0,387,144,4,2,89,3.0,90,23,-6,-12,3,0,4,4,4748852,132384,5926064,125772,948826,4618222,1307842,1847561,4357,51051,231296,127723,872270,833372,4241580,0,191400,0,152154,35961,0,0,0,0,386,145,10,2,87,2.5,88,23,-5,-13,5,1,9,9,4993050,143358,6231565,135250,1028820,4805245,1426320,2020614,4310,56257,352486,131300,892980,880918,4491136,11856,194789,0,128788,35163,0,0,0,0,86891,-50673,-12599,206323,51412,118478
000086,00000,Sentry Insurance Group (G),118,49,1,0,90,4.1,69,2,-5,-9,-7,0,8,8,6580012,46573,7671001,15622,690217,4241504,3429497,1671526,6254,8443,168964,155953,1124585,669287,4549810,512,1231238,44725,586461,0,0,2388,2480,0,118,49,1,0,90,4.2,72,3,-3,-6,-2,0,1,1,6667584,63714,7842854,12690,700991,4369588,3473266,1657962,5068,22657,124563,192993,1176407,652702,4439058,464,1177241,44736,764633,0,0,2173,2478,0,117,48,6,0,90,4.4,72,3,-3,-4,-2,0,6,6,7038306,36817,8229773,7166,773275,4538486,3691287,1727456,5138,17922,314970,181114,1063113,669310,4613047,519,1171148,42796,950402,0,0,2382,2477,0,109,45,5,0,86,4.3,67,3,-2,-3,0,0,12,12,7553702,41031,8703540,14136,859313,4572392,4131148,1868893,5035,71780,398185,223370,1090122,679330,4845631,0,1346564,41173,1083198,0,0,5505,2475,0,105,44,0,0,83,4.9,68,3,-2,-2,-2,0,2,2,7963910,41349,9106025,8540,861457,4894981,4211044,1872856,6479,52211,481954,409462,1090208,680725,5063509,0,1394056,39323,1041137,0,0,7400,2474,0,102,42,1,0,82,4.5,65,2,-2,-3,-5,0,5,5,8273084,32338,9386340,14491,905412,4945815,4440525,1860559,6186,48256,510650,83378,1002866,710288,5676469,0,1367760,42394,1079221,0,0,7212,2472,0,249533,43769,218020,439861,79896,229481
000598,00000,Shelter Insurance Companies (G),97,93,7,0,95,4.8,59,0,-3,-6,-3,0,8,8,2362948,1056,2545182,2436,426037,1197275,1347907,1243070,0,-6009,153323,97245,791429,429724,1478956,0,574092,35487,174973,2194,0,0,0,0,109,103,6,0,102,4.3,65,1,-2,-5,-7,1,-5,-5,2301707,2754,2562987,3123,447007,1281566,1281420,1315343,0,4382,-52197,66891,1025456,456886,1458653,0,571965,34879,167525,1794,0,0,0,0,104,98,4,0,102,3.9,62,1,-5,-3,-4,1,9,9,2538490,1972,2759028,5936,475709,1361140,1397888,1370418,0,-23447,157323,106873,903455,449984,1576013,0,603018,37464,213762,1361,0,0,0,0,96,91,4,0,94,3.5,61,0,-3,-5,-1,0,12,12,2799711,1569,3006707,2446,497398,1439803,1566904,1422632,0,30095,95607,65793,923759,479472,1731376,0,668621,33778,300143,0,0,0,0,0,93,89,5,0,93,2.8,60,1,-2,-4,-2,1,7,7,2936926,1350,3219720,1829,530360,1537008,1682713,1461802,0,33429,144099,20487,884207,499487,1943781,0,653772,34323,284563,0,0,0,0,0,91,87,4,0,92,2.8,57,0,-3,-4,-5,1,6,6,3068044,1599,3343891,769,549287,1556048,1787842,1540804,0,21600,161611,-9817,937591,526076,2142477,0,622175,34737,278466,0,0,0,0,0,97006,-66487,116468,169016,115808,105130
018878,00000,Sompo/Canopius Companies (G),48,23,4,1,73,3.0,52,4,-6,-12,-4,1,4,4,1080318,15249,1177633,-188,62900,584391,593242,125250,0,10799,12282,49497,63344,76283,884438,0,145131,0,0,0,0,0,0,0,57,28,29,1,82,2.8,52,4,-5,-10,5,1,3,1,1127655,15549,1238472,-562,77182,624770,613702,169868,0,9579,36013,84872,68860,92867,887222,0,155561,0,0,0,0,0,0,0,60,32,23,1,84,2.6,52,5,-6,-10,7,1,8,7,1183099,15486,1306332,1146,96464,640711,665621,201631,0,14398,46061,115047,75494,100924,868987,0,169317,0,29747,0,0,0,0,0,75,41,15,1,91,2.3,58,6,-3,-9,6,2,-9,-10,1188667,17934,1310578,-177,106290,706559,604019,241108,0,8839,36903,57124,103848,124113,847442,0,246564,0,37537,0,0,0,0,0,64,34,-2,1,97,2.2,55,5,-5,-6,-3,1,17,14,1301508,19946,1433897,3345,100254,728109,705788,239583,0,7185,26081,147651,102931,134755,886643,0,222244,0,44970,0,0,0,0,0,65,36,1,1,96,2.6,58,4,-1,-6,-13,1,-6,-9,1323826,19584,1477805,4680,105065,811160,666645,236311,0,17150,36466,28031,103399,118421,1034851,0,260944,0,0,0,0,0,0,0,25138,20460,51919,-61601,56409,-39143
004237,00000,Southern Farm Bureau Casualty Group (G),166,102,2,0,97,3.7,53,1,-5,-3,-7,0,3,3,1934538,3873,2189606,243,390214,1096944,1092662,1114790,0,1332,68945,96418,746902,374858,1616582,200,147456,25725,38285,6811,0,675,2381,0,169,105,3,0,97,3.5,53,1,-4,-5,-4,0,0,0,1941511,4102,2191344,2305,404508,1095079,1096265,1149184,0,4463,25737,168230,807465,385539,1566952,0,135001,25002,37742,5092,0,658,2764,0,160,99,3,0,94,3.1,51,1,-4,-5,-2,0,9,9,2031542,1660,2311941,0,418662,1118800,1193141,1159752,0,22304,107213,280948,730511,388642,1546348,0,144858,23963,27342,3076,0,640,3429,0,156,97,3,0,91,2.8,50,1,-2,-4,-2,1,6,6,2134385,3169,2423462,0,433836,1159540,1263922,1207098,0,7841,81398,304257,776556,388045,1593477,0,171035,22970,37842,0,0,623,3399,0,155,96,2,0,92,2.8,51,1,-3,-3,-3,1,3,3,2212692,3048,2530403,45,441968,1229780,1300623,1238080,0,17236,110060,217373,790519,393596,1758053,0,173235,22096,36982,0,0,0,2686,0,152,94,0,0,93,2.7,50,1,-3,-4,-5,1,3,3,2272086,2052,2595553,0,447459,1257720,1337833,1245963,0,4175,92242,208489,811730,425206,1827281,0,178414,21438,34388,0,0,0,1851,0,26922,3603,96875,70781,36701,37210
018756,00000,Starr International Group (G),91,43,153,4,93,3.2,49,17,0,3,0,1,1,1,762413,69885,988995,53768,122947,416022,572973,258836,0,110,159018,67303,38794,83332,695109,0,0,0,0,0,0,0,0,0,170,72,73,6,92,3.1,66,25,2,1,-8,1,3,2,1004017,63605,1272429,60975,193841,680520,591910,425818,0,5000,271832,73214,61859,120814,913685,0,17117,0,0,0,0,0,0,0,76,35,54,2,91,2.5,67,7,4,1,-4,4,216,-11,2576926,77222,3002362,55520,317770,1131096,1871266,607639,0,6000,287447,120692,181699,170593,1287468,0,1168757,0,0,0,0,0,0,0,99,48,36,3,91,2.5,81,9,2,9,-2,2,0,4,2964416,219250,3665034,65861,469758,1799927,1865107,959531,0,33482,389295,302105,383479,230457,1503093,2120,1157099,0,0,0,0,0,0,0,117,59,21,3,90,2.5,91,14,1,3,-5,1,-2,-2,3212195,157349,3955439,47476,588214,2123113,1832326,842092,0,9037,343077,114301,292001,279858,1646733,1582,1447693,0,0,0,0,0,0,0,125,61,4,4,88,2.0,90,11,2,3,-8,1,1,1,3565810,120458,4221095,47842,609214,2373529,1847566,1181128,0,53028,524441,114244,350106,335012,1935611,1196,1477592,0,37032,0,0,0,0,0,4917,18937,1279356,-6158,-32781,15240
000856,00000,State Auto Insurance Companies (G),329,130,10,0,98,3.3,97,26,-5,-6,-6,0,8,9,3116818,368974,4443471,358016,799857,3095421,1348050,1720149,531,-2469,193340,302142,897707,753389,2280907,0,385578,47572,100585,0,0,0,0,0,438,163,-3,3,104,3.3,115,32,-2,-7,-9,4,-23,-23,3017727,453890,4592013,436962,711318,3548588,1043425,1769178,404,-12114,-36480,455174,1169095,786403,2164312,0,274988,39849,80038,0,0,0,3365,0,445,161,-4,3,107,2.4,99,29,-2,-4,-26,2,-3,-3,3001209,416587,4245691,362766,734877,3236222,1009469,1601944,437,-21103,-695,160467,973133,749662,2386498,0,267174,36485,138634,0,0,0,1950,0,392,139,1,3,101,2.5,96,25,-3,-5,-14,2,16,16,3278438,386116,4489738,344082,748172,3318053,1171685,1633335,257,-2610,113793,189912,868638,762407,2468551,0,327836,32876,257547,0,0,0,1714,0,426,163,12,0,100,2.4,107,38,6,4,3,2,-4,-4,3346124,408820,4909638,369197,932780,3779782,1129856,1723706,238,3639,45831,220933,938582,850943,2497226,0,374981,23489,218943,0,0,0,9832,0,429,170,7,0,99,2.3,104,34,2,7,18,2,2,1,3496603,413182,4999552,396654,937746,3848740,1150812,1978971,407,5206,239244,120683,962740,878034,2738710,0,369266,22561,239161,0,0,0,6223,0,126580,-304625,-72933,162216,-41829,20956
004028,35076,State Compensation Insurance Fund of CA,21,21,-10,0,89,4.4,75,1,-1,-1,-43,0,4,4,19796344,8397,20271854,0,68630,14805491,5466363,1082381,0,0,-391113,1027286,1530276,871806,18381870,0,0,381423,0,0,0,0,2926,0,18,18,-11,0,89,4.3,74,0,-10,-11,-32,0,4,4,19431169,5318,19872905,0,60051,14210213,5662692,950053,1,0,-418593,130128,1417949,839190,18940254,0,0,354580,0,0,0,0,5609,0,15,15,-11,0,79,4.0,71,1,0,-10,-8,0,6,6,19019335,3122,19434117,0,47026,13422249,6011869,833018,18818,0,-647713,430904,1492100,838304,18232852,0,0,337389,0,0,0,0,16155,0,18,17,24,0,71,3.7,69,1,1,1,54,1,6,6,18851247,1935,19229025,0,55072,12875565,6353460,1046552,44385,0,-397070,155161,1510387,654916,17459326,0,917328,258380,0,0,0,0,60860,0,24,24,38,0,93,3.5,69,1,4,5,141,2,0,0,19262115,1615,19741036,0,70146,13365869,6375166,1469095,63491,0,185810,76408,1187551,760317,17938362,0,993631,252759,0,0,0,0,710,0,25,25,7,0,97,3.4,69,1,0,4,36,1,3,3,19695264,13974,20229396,0,78565,13689957,6539439,1561513,48479,0,398966,61805,1005506,843651,18492379,0,892532,247137,0,0,0,0,710,0,217474,196329,349177,341591,21706,164273
000088,00000,State Farm Group (G),91,83,2,0,98,3.2,59,1,-2,-2,-6,0,5,5,121974876,226621,133237841,201119,18508518,71974680,61263160,50382026,23,-234794,4480170,2244214,32278480,18201611,68495617,500000,48809614,1244347,598402,14661,0,994,66682,0,92,86,2,0,99,3.3,59,1,-4,-3,-6,0,-1,-1,122977656,207865,135123442,219849,19128451,74290998,60832444,51585952,23,116459,1807096,1913404,34928854,19276697,72379732,500000,46273050,1114950,556515,14660,0,62147,62643,0,88,81,2,0,97,3.3,58,1,-5,-5,-5,0,7,7,129355346,217290,142537558,234685,19776811,77255036,65282522,52608558,20,-18555,3778360,1170065,32926869,20712944,75777033,500000,50117692,1057602,638259,7155,0,11085,75925,0,79,73,5,0,93,3.0,56,1,-3,-6,-1,1,16,16,144007710,231218,157126835,230365,20747461,81408929,75717907,54909696,19,301496,4723409,1685572,32594475,21574336,79332712,500000,59850536,571479,1991263,6653,0,10427,58279,0,78,72,5,0,93,3.0,57,1,-2,-4,0,1,6,6,154229070,260638,167912605,264763,21771101,87893756,80018849,57454070,17,395047,5948507,2830714,34312008,21809823,82219587,500000,64561718,495469,3510860,6188,0,977,101932,0,78,72,2,0,95,2.6,56,1,0,-1,1,1,3,3,150562172,290024,167823453,371107,22540056,85163661,82659792,58826967,16,1030261,4909460,1944761,35243993,22270400,83871950,323951,59815435,411784,4135644,5498,0,23698,28481,0,3044057,-430716,4450078,10435385,4300942,2640944
004029,36102,State Insurance Fund WC Fund,47,47,0,0,87,4.1,91,3,-3,6,-20,0,18,18,12367710,0,13927271,0,331455,11111110,2816161,1330021,161769,0,135224,127352,1144877,361248,10574091,4197,1275718,17706,43914,0,0,0,0,0,54,54,14,0,98,3.8,92,3,-8,-3,20,0,-1,-1,12650067,56683,14267620,0,338745,11471620,2796001,1470683,128824,0,112570,295104,1331282,365350,10743007,5215,1294982,16936,0,0,0,0,0,0,62,62,30,0,102,3.4,89,4,-33,-23,53,2,12,12,13341983,158,14957256,0,417864,11829260,3127996,1868349,139707,0,476003,197054,1331537,378989,11499280,8400,1405036,16998,0,0,0,0,0,0,64,64,17,0,99,3.0,88,5,-82,-99,4,1,15,15,14531149,12267,16220111,0,477968,12629400,3590711,2259079,126842,0,380282,1884157,1208330,345710,10835875,8496,1336884,17273,0,0,0,0,0,0,64,64,4,0,101,2.8,86,4,-5,-79,-13,2,3,3,14008548,87,15656752,0,467226,11942238,3714515,2379071,137082,0,-551496,810330,1218412,364928,11425738,8623,1489616,16691,0,0,0,0,0,0,61,61,3,0,94,3.0,85,2,11,5,3,1,7,7,14893077,186,16579544,0,475440,12602339,3977205,2433977,175910,0,958804,466500,1276620,345925,12750263,8921,1477080,16169,0,0,0,0,0,0,421208,-20161,331996,462715,123803,262690
003706,33049,State Volunteer Mutual Insurance Company,45,46,-23,0,57,3.3,65,0,-16,-27,-46,0,21,21,1144185,2594,1211278,0,77771,780663,430615,210925,13307,36863,252048,182485,2562,56001,879488,0,79737,2475,0,0,0,0,0,0,38,30,-34,0,63,3.4,63,0,-13,-28,-61,1,1,5,1078863,2113,1148088,0,72438,711664,436424,134127,19490,24520,-31280,49739,75569,89101,946470,0,80359,2293,0,0,0,0,0,0,34,33,19,1,79,3.2,61,0,-11,-22,-21,0,6,6,1103409,1706,1169480,0,73489,705434,464046,156216,17857,-366,53179,55888,46899,80720,951128,0,94175,2218,0,0,0,0,0,0,31,25,-21,0,86,2.8,59,0,-11,-20,-27,1,7,7,1130529,2181,1186192,0,72470,689537,496655,120732,12046,2679,11454,54084,52412,81816,954932,0,119251,2060,0,0,0,0,0,0,28,22,-6,0,85,2.8,58,0,-10,-18,-22,1,4,4,1140078,7286,1199120,0,70039,682541,516579,115016,7667,2366,6088,22727,62965,76066,955964,0,159067,2319,0,0,0,0,0,0,25,21,-1,0,79,2.8,55,0,-7,-13,-8,1,4,4,1144648,1241,1193207,0,69207,655232,537975,116034,6554,3892,20218,16098,45189,80988,960522,0,165546,2481,0,0,0,0,0,0,75957,5809,27622,32609,19924,21397
003481,27677,State Workers' Insurance Fund,999,999,-23,0,140,2.7,105,999,999,102,0,10,-99,-99,1502132,105,1565731,62,65785,1628045,-62314,178980,0,0,-135748,93067,257407,75946,1296154,170,107381,0,0,0,0,0,0,0,999,999,-3,0,151,3.4,108,999,30,999,0,9,-99,-99,1422264,104,1486791,56,65007,1591416,-104626,178753,0,0,-91887,77337,219211,58279,1235289,0,108011,0,0,0,0,0,0,0,999,999,22,0,166,3.2,115,999,999,999,999,10,-99,-99,1422112,81,1494676,50,77438,1697044,-202369,189088,0,0,-32135,94435,194756,57428,1216479,124,108770,0,0,0,0,0,0,0,999,999,14,0,143,2.9,113,999,6,999,999,10,-99,-99,1447666,66,1527659,45,87093,1706746,-179087,218143,0,0,-17217,78891,204851,63859,1218628,101,144021,0,0,0,0,0,0,0,999,999,3,0,116,2.6,113,999,999,999,999,11,-99,-99,1459858,4436,1543047,38,84796,1719002,-175955,224903,0,0,-23339,70421,220863,63230,1262009,1435,125369,0,0,0,0,0,0,0,999,999,-4,0,116,2.8,115,999,16,999,999,10,-99,-99,1429357,6204,1510936,45,75835,1718105,-207170,211768,0,0,-19417,63349,214806,56563,1240374,1145,121654,0,0,0,0,0,0,0,-14538,-42312,-97743,23282,3132,-31215
