069688,00000,Citizens Inc Group (G),Citizens Inc Group,Citizens Inc Group,"Citizens, Inc. Group",Citizens Inc,058026,N,006228,Citizens Inc Group,069688,069688,...,000000,...,000000,...,Citizens Inc,058026,000000000,,00000,00000,0.00,Austin,UNITED STATES,United States,...,512-836-9785,78714-9151,TX,Colorado,P.O. Box 149151,...,...,512-837-7100,...,...,www.citizensinc.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Independent Agency ,...,Stock,...,0,1968,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070262,00000,CMFG Life Group (G),CMFG Life Group,CMFG Life Group,CMFG Life Group,CMFG Life Insurance Company,006302,N,006302,CMFG Life Group,070262,070262,...,000000,CMFG Life Group,070262,...,CUNA Mutual Holding Company,058986,000000000,,00000,00000,0.00,Madison,UNITED STATES,United States,...,608-236-7969,53701-0391,WI,Iowa,P.O. Box 391,...,...,800-356-2644,Robert N. Trunzo,President & CEO,www.cunamutual.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,"Direct Response, Affinity Group Marketing",...,Mutual,...,0,1935,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
069862,00000,CNO Group (G),CNO Group,CNO Group,CNO Group,CDOC Inc,051173,N,006149,CNO Group,069862,069862,...,000000,...,000000,...,"CNO Financial Group, Inc.",058030,000000000,,00000,00000,0.00,Carmel,UNITED STATES,United States,...,317-817-2161,46032,IN,Delaware,11825 N. Pennsylvania Street,...,...,317-817-6100,Edward J. Bonach,President & CEO,www.cnoinc.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,"Exclusive/Captive Agent, Direct Response",...,Stock,...,0,1880,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
069961,00000,Columbian Financial Group (G),Columbian Financial Group,Columbian Finl Group,Columbian Financial Group,Columbian Mutual Life Insurance Company,006243,N,006243,Columbian Financial Group,069961,069961,...,000000,Columbian Financial Group,069961,...,Columbian Mutual Life Insurance Company,006243,000000000,,00000,00000,0.00,Binghamton,UNITED STATES,United States,...,607-724-6180,13902-1381,NY,New York,4704 Vestal Parkway East,...,...,607-724-2472,Thomas E. Rattmann,"Chairman, President & CEO",www.cfglife.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,"Independent Agency, Broker",...,Mutual,...,0,1882,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070178,00000,Combined A&H Group (G),Combined A&H Group,Combined A&H Group,Combined A&H Group,Chubb INA Holdings Inc.,050095,N,006246,Combined A&H Group,070178,070178,...,000000,Combined A&H Group,070178,...,Chubb Limited,058303,000000000,,00000,00000,0.00,Glenview,UNITED STATES,United States,...,...,60025,IL,Illinois,1000 North Milwaukee Avenue,...,...,866-445-8872,Brad M. Bennett,Chairman & President,www.combinedinsurance.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Independent Agency ,...,Stock,...,0,1949,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070142,00000,COUNTRY Financial Life Group (G),COUNTRY Financial Life Group,COUNTRY Financial Life Group,COUNTRY Financial Life Group,COUNTRY Life Insurance Company,006294,N,006294,COUNTRY Financial Life Group,070142,070142,...,000000,COUNTRY Financial Life Group,070142,...,Illinois Agricultural Association,050668,000000000,,00000,00000,0.00,Bloomington,UNITED STATES,United States,...,309-821-3538,61701-2090,IL,Illinois,1701 N. Towanda Avenue,...,...,309-821-3000,"Richard L. Guebert, Jr.",President,www.countryfinancial.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Exclusive/Captive Agent ,...,Stock,...,0,1928,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
069637,00000,Dearborn National Life Insurance Group (G),Dearborn National Life Insurance Group,Dearborn National Life Ins Group,Dearborn National Life Insurance Group,Dearborn National Life Insurance Company,007322,N,007322,Dearborn National Life Insurance Group,069637,069637,...,000000,Dearborn National Life Insurance Group,069637,...,Health Care Svc Corp Mut Legal Reserve,009193,000000000,,00000,00000,0.00,Lombard,UNITED STATES,United States,...,630-824-5418,60148,IL,Illinois,701 East 22nd Street,Suite 300,...,800-348-4512,Gregory S. Benesh,President & CEO,www.dearbornnational.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Independent Agency ,...,Stock,...,0,1966,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
069798,00000,Delaware Life Insurance Group (G),Delaware Life Insurance Group,Delaware Life Ins Group ,Delaware Life Insurance Group,"Delaware Life Holdings, LLC",054044,N,008226,Delaware Life Insurance Group,069798,069798,...,000000,Delaware Life Insurance Group,069798,...,"Delaware Life Holdings, LLC",054044,000000000,,00000,00000,0.00,Wellesley Hills,UNITED STATES,United States,...,781-890-1047,02481-5699,MA,Delaware,One Sun Life Executive Park,...,...,781-790-8600,Daniel Towriss,President,www.delawarelife.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,...,...,...,...,0,1970,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
060315,62510,EquiTrust Life Insurance Company,EquiTrust Life Insurance Company,EquiTrust Life Ins Co,EquiTrust Life Insurance Company,EquiTrust Life Insurance Company,060315,N,060315,...,000000,060315,"EquiTrust Holdings, LLC",059686,EquiTrust Life Insurance Company,060315,...,June Bug Lifetime Trust,046106,421468417,54930060Z2QFL37IQO66,62510,00431,100.00,Chicago,UNITED STATES,United States,customer.service@equitrust.com,312-634-9550,60606,IL,Illinois,222 West Adams Street,Suite 1880,...,312-357-0795,Jeffrey S. Lange,CEO,www.equitrust.com,In Business,...,"Life, Annuity, and Accident",...,Affiliated Single Company,Operating Company,None,Insurance,Independent Agency ,...,Stock,...,1967,1966,"Michael T. Gleeson, Vice President, Controller and Chief Accounting Officer",...,...,...,...,...,"Jeffrey S. Lange, Chief Executive Officer",...,...,"Michael J. Christ, Chief Investment Officer",...,"Michael T. Gleeson, Vice President, Controller and Chief Accounting Officer",...,Dennis A. Cullen; Eric L. Holoman; Jeffrey A. Bernstein; Michael J. Rigert,...,...,...,...,...,...,...,"Paul A. Miller, Secretary and Chief Operating Officer",...,"Eric L. Holoman, President","Paul A. Miller, Secretary and Chief Operating Officer",...,...,...,"Michael T. Gleeson, Vice President, Controller and Chief Accounting Officer"
070421,00000,ERAC Group (G),ERAC Group,ERAC Group ,ERAC Group,General Electric Capital Corporation,050410,N,006976,ERAC Group,070421,070421,...,000000,ERAC Group,070421,...,General Electric Company,050408,000000000,,00000,00000,0.00,Mission,UNITED STATES,United States,...,913-982-3702,66201-1391,KS,Kansas,P.O. Box 2981,...,...,913-982-3700,Ronald Peters,CEO,...,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Direct Response ,...,Stock,...,0,1986,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
007276,70769,Erie Family Life Insurance Company,Erie Family Life Insurance Company,Erie Family Life Ins Co,Erie Family Life Insurance Company,Erie Family Life Insurance Company,007276,N,000000,...,000000,007276,Erie Insurance Exchange,000348,Erie Family Life Insurance Company,007276,...,Erie Insurance Exchange,000348,251186315,54930055DTD3Z6X3SO23,70769,00213,100.00,Erie,UNITED STATES,United States,...,814-870-3126,16530,PA,Pennsylvania,100 Erie Insurance Place,...,...,814-870-2000,Terrence W. Cavanaugh,President & CEO,www.erieinsurance.com,In Business,...,"Life, Annuity, and Accident",...,Affiliated Single Company,Operating Company,None,Insurance,Independent Agency ,...,Stock,...,1967,1967,...,"Waylon Peoples, Vice President and Actuary",...,...,...,...,"Timothy G. NeCastro, President and Chief Executive Officer","Gregory J. Gutting, Chief Financial Officer and Executive Vice President","Robert C. Ingram III, Executive Vice President and Chief Information Officer","Bradley G. Postema, Senior Vice President and Chief Investment Officer",...,...,...,Brian Bolash; Gregory J. Gutting; Jonathan Hirt Hagen; Robert C. Ingram III; Sean J. McLaughlin; Thomas B. Hagen; Timothy G. NeCastro,"Douglas E. Smith, Executive Vice President; Gregory J. Gutting, Chief Financial Officer and Executive Vice President; Lorianne Feltz, Executive Vice President; Robert C. Ingram III, Executive Vice President and Chief Information Officer; Sean J. McLaughlin, Executive Vice President and General Counsel","Sean J. McLaughlin, Executive Vice President and General Counsel",...,...,...,...,...,...,...,"Timothy G. NeCastro, President and Chief Executive Officer","Brian Bolash, Senior Vice President and Secretary","Bradley G. Postema, Senior Vice President and Chief Investment Officer; Brian Bolash, Senior Vice President and Secretary; Michael A. Plazony, Senior Vice President","Robert W. McNutt, Vice President and Treasurer",...,"Robert W. McNutt, Vice President and Treasurer; Waylon Peoples, Vice President and Actuary"
070472,00000,Farm Bureau Life Group (G),Farm Bureau Life Group,Farm Bureau Life Group,Farm Bureau Life Group,Farm Bureau Life Insurance Company,006362,N,006362,Farm Bureau Life Group,070472,070472,...,000000,Farm Bureau Life Group,070472,...,FBL Financial Group Inc,058512,000000000,,00000,00000,0.00,West Des Moines,UNITED STATES,United States,...,515-225-5604,50266-5997,IA,Iowa,5400 University Avenue,...,...,515-225-5400,...,...,www.fbfs.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Exclusive/Captive Agent ,...,Stock,...,0,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
006363,63096,Farm Bureau Life Insurance Company of MI,Farm Bureau Life Insurance Company of MI,Farm Bureau Life Ins Co of MI,Farm Bureau Life Insurance Company of Michigan,Farm Bureau Life Insurance Company of MI,006363,N,000000,Michigan Farm Bureau Group,020020,006363,Michigan Farm Bureau Financial Corp,050696,Farm Bureau Life Insurance Company of MI,006363,...,Michigan Farm Bureau,050695,386056370,,63096,00067,100.00,Lansing,UNITED STATES,United States,...,...,48909,MI,Michigan,P.O. Box 30200,...,...,517-323-7000,Carl J. Bednarski,President,www.farmbureauinsurance-mi.com,In Business,...,"Life, Annuity, and Accident",...,Affiliated Single Company,Operating Company,None,Insurance,Independent Agency ,...,Stock,...,1951,1951,...,...,...,...,...,...,...,...,...,"David D. Baker, Vice President, Treasurer and Chief Investment Officer",...,"Daniel J. O'Shea, Vice President and Controller","Douglas R. Vanderjagt, D.O., Medical Director",Andrew K. Hagenow; Benjamin J. LaCross; Brigette L. Leach; Carl J. Bednarski; David H. Bahrman; Douglas E. Darling; Jennifer L. Lewis; Larry A. Walton; Michael A. DeRuiter; Michael C. Fusilier; Michael R. Mulders; Patrick W. McGuire; Paul A. Koeman; Stephanie L. Schafer; Travis E. Fahley,"James Robinson, Executive Vice President",...,...,...,...,...,...,...,...,"Carl J. Bednarski, President","Andrew J. Kok, Secretary",...,"David D. Baker, Vice President, Treasurer and Chief Investment Officer",...,"Andrew K. Hagenow, Vice President; Daniel J. O'Shea, Vice President and Controller; David D. Baker, Vice President, Treasurer and Chief Investment Officer; Dawn E. Elzinga, Vice President; Donald E. Simon, Vice President; Kim E. Bailey, Vice President; Sherry L. Martin, Vice President; Victor J. Verchereau, Vice President"
006373,63177,Farmers New World Life Insurance Company,Farmers New World Life Insurance Company,Farmers New World Life Ins Co,Farmers New World Life Insurance Company,Farmers New World Life Insurance Company,006373,N,000000,...,000000,006373,Farmers Group Inc,058511,Farmers New World Life Insurance Company,006373,...,Zurich Insurance Group Ltd,050457,910335750,,63177,00212,100.00,Mercer Island,UNITED STATES,United States,StatRptg@farmersinsurance.com,206-236-6645,98040-2837,WA,Washington,3003 77th Avenue Southeast,...,...,206-232-8400,Diane Carol Davis,President & CEO,www.farmers.com,In Business,...,"Life, Annuity, and Accident",...,Affiliated Single Company,Operating Company,None,Insurance,Exclusive/Captive Agent ,...,Stock,...,1911,1910,...,...,...,...,...,...,"Diane Carol Davis, President and Chief Executive Officer","Simon Lodge, Senior Vice President and Chief Financial Officer",...,...,...,...,...,David J. Dietz; Debra Broek; Ira J. Kleinman; Jeffrey J. Dailey; Kenneth L. Carroll; Louis Pietroluongo; Nicolas Burnet,...,"Garrett B. Paddor, Vice President, Secretary and General Counsel",...,...,...,...,...,...,...,"Diane Carol Davis, President and Chief Executive Officer","Garrett B. Paddor, Vice President, Secretary and General Counsel","Simon Lodge, Senior Vice President and Chief Financial Officer",...,...,"Garrett B. Paddor, Vice President, Secretary and General Counsel"
006381,63258,Federated Life Insurance Company,Federated Life Insurance Company,Federated Life Ins Co,Federated Life Insurance Company,Federated Life Insurance Company,006381,N,000000,Federated Mutual Group,020118,006381,Federated Mutual Insurance Company,000384,Federated Life Insurance Company,006381,...,Federated Mutual Insurance Company,000384,416022443,,63258,00007,100.00,Owatonna,UNITED STATES,United States,...,507-446-4664,55060-3046,MN,Minnesota,121 East Park Square,...,...,507-455-5200,Jeffrey E. Fetters,"Chairman, President & CEO",www.federatedinsurance.com,In Business,...,"Life, Annuity, and Accident",...,Affiliated Single Company,Operating Company,None,Insurance,Exclusive/Captive Agent ,...,Stock,...,1959,1958,...,...,...,...,"Jeffrey E. Fetters, Chairman of the Board, President and Chief Executive Officer",...,"Jeffrey E. Fetters, Chairman of the Board, President and Chief Executive Officer","Paul F. Dröher, Executive Vice President, Secretary, Treasurer and Chief Financial Officer",...,...,...,...,...,David M. Adcox; David P. Frame; James H. Lipscomb III; James R. Giesler; Jeffrey E. Fetters; John P. McEleney; Lester H. Killebrew; Paul F. Dröher; Sarah B. Person,"James A. Thon, Executive Vice President; Mark D. Scharmer, Executive Vice President; Michael G. Kerr, Executive Vice President; Patric K. Cooper, Executive Vice President; Paul F. Dröher, Executive Vice President, Secretary, Treasurer and Chief Financial Officer",...,...,...,...,...,...,...,...,"Jeffrey E. Fetters, Chairman of the Board, President and Chief Executive Officer","Paul F. Dröher, Executive Vice President, Secretary, Treasurer and Chief Financial Officer","Jonathan R. Hanson, Senior Vice President; Mark D. Heyne, Senior Vice President; Michael N. Keller, Senior Vice President; Sean G. Pick, Senior Vice President","Paul F. Dröher, Executive Vice President, Secretary, Treasurer and Chief Financial Officer",...,...
070403,00000,Fidelity & Guaranty Life Group (G),Fidelity & Guaranty Life Group,Fidelity & Guaranty Life Group,Fidelity & Guaranty Life Group,Fidelity & Guaranty Life Insurance Co,006384,N,006384,Fidelity & Guaranty Life Group,070403,070403,...,000000,Fidelity & Guaranty Life Group,070403,...,"HRG Group, Inc.",058244,000000000,,00000,00000,0.00,Des Moines,UNITED STATES,United States,Investor.Relations@fglife.com,410-895-0071,50309,IA,Iowa,Two Ruan Center,601 Locust Street,14th Floor,410-895-0100,Christopher L. Littlefield,President & CEO,www.fglife.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,"Independent Agency, Broker",...,Stock,...,0,1959,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070016,00000,Funeral Directors Group (G),Funeral Directors Group,Funeral Directors Group,Funeral Directors Group,Funeral Directors Life Insurance Company,009492,N,009492,Funeral Directors Group,070016,070016,...,000000,Funeral Directors Group,070016,...,Directors Investment Group Inc,050818,000000000,,00000,00000,0.00,Abilene,UNITED STATES,United States,info@funeraldirectorslife.com,325-695-7840,79606,TX,Texas,P.O. Box 5649,...,...,325-695-3412,B. Kris Seale,President,www.funeraldirectorslife.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Independent Agency ,...,Stock,...,0,1981,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
008161,56685,GBU Financial Life,GBU Financial Life,GBU Finl Life,GBU Financial Life,GBU Financial Life,008161,N,000000,...,000000,008161,...,000000,GBU Financial Life,008161,Greater Beneficial Un of Pitts,...,000000,250502660,,56685,00000,0.00,Pittsburgh,UNITED STATES,United States,info@gbu.org,412-884-9815,15227-3394,PA,Pennsylvania,4254 Saw Mill Run Boulevard,...,...,800-765-4428,James R. Stoker,"CEO, National Secretary & Treasurer",www.gbu.org,In Business,...,"Life, Annuity, and Accident",...,Unaffiliated Single Company,Operating Company,None,Insurance,"Independent Agency, Broker",...,Fraternal,...,1892,1892,...,...,...,...,...,...,"James R. Stoker, Secretary, Treasurer and Chief Executive Officer",...,...,...,...,...,...,Ana E. Braun; Barry E. Gorzelsky; Christina E. MacKellar; David L. Pringle; Donna L. Brophy; John B. Schmotzer; Lea Ann Hazi,...,...,...,...,...,...,...,...,...,...,"James R. Stoker, Secretary, Treasurer and Chief Executive Officer",...,"James R. Stoker, Secretary, Treasurer and Chief Executive Officer",...,"Matthew M. Blistan, Jr., Vice President"
069555,00000,Genworth Financial Group (G),Genworth Financial Group,Genworth Finl Group,Genworth Financial Group,Genworth Life Insurance Company,007183,N,007183,Genworth Financial Group,069555,069555,...,000000,Genworth Financial Group,069555,...,"Genworth Financial, Inc.",059780,000000000,,00000,00000,0.00,Richmond,UNITED STATES,United States,contactus@genworth.com,...,23230,VA,Delaware,6604 West Broad Street,...,...,888-322-4629,Tom McInerney,President & CEO,www.genworth.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Broker ,...,Stock,...,0,1956,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
007299,70939,Gerber Life Insurance Company,Gerber Life Insurance Company,Gerber Life Ins Co,Gerber Life Insurance Company,Gerber Life Insurance Company,007299,Y,007299,...,000000,007299,Nestlé Insurance Holdings Inc,052059,Gerber Life Insurance Company,007299,...,"Nestlé, S.A.",032694,132611847,,70939,04483,100.00,White Plains,UNITED STATES,United States,keith.oreilly@us.nestle.com,914-272-4099,10605,NY,New York,1311 Mamaroneck Avenue,...,...,914-272-4000,Keith M. O'Reilly,President & CEO,www.gerberlife.com,In Business,...,"Life, Annuity, and Accident",...,Affiliated Single Company,Operating Company,None,Insurance,Direct Response ,...,Stock,...,1968,1967,...,"Warren H. Silberstein, Senior Vice President and Chief Actuary",...,...,...,...,"Keith M. O'Reilly, President and Chief Executive Officer","Michelle Hoffman, Chief Financial Officer",...,...,...,...,...,Annemarie DiCola; David P. Frick; John E. Gould; Keith M. O'Reilly; Malcolm B. Hunter; Rock A. Foster; Stephen C. Nesbitt; Thomas E. Conde; William J. Toppeta,...,"Robert J. Lodewick, Jr., Vice President and General Counsel",...,...,...,...,...,...,...,"Keith M. O'Reilly, President and Chief Executive Officer","Ayana Z. Gordon, Vice President and Secretary","Dave Rosenbluth, Senior Vice President; David J. Fier, Senior Vice President; Eric Bulis, Senior Vice President; Thomas E. Conde, Senior Vice President; Warren H. Silberstein, Senior Vice President and Chief Actuary",...,...,"Ayana Z. Gordon, Vice President and Secretary; James A. Cramer, Jr., Vice President; Joseph Pastore, Vice President; Luci Moore, Vice President; Peter Mendelson, Vice President; R. Curtis Hebeler, Vice President; Robert J. Lodewick, Jr., Vice President and General Counsel; Walter R. McDonald, Vice President"
006459,56154,Gleaner Life Insurance Society,Gleaner Life Insurance Society,Gleaner Life Ins Society,Gleaner Life Insurance Society,Gleaner Life Insurance Society,006459,N,000000,...,000000,006459,...,000000,Gleaner Life Insurance Society,006459,...,...,000000,380580730,,56154,00000,0.00,Adrian,UNITED STATES,United States,gleaner@gleanerlife.org,517-265-7745,49221-7894,MI,Michigan,P.O. Box 1894,...,...,517-263-2244,Kevin A. Marti,President & CEO,www.gleanerlife.org,In Business,...,"Life, Annuity, and Accident",...,Unaffiliated Single Company,Operating Company,None,Insurance,Independent Agency ,...,Fraternal,...,1894,1894,...,...,...,...,...,...,"Kevin A. Marti, President and Chief Executive Officer",...,...,...,...,...,...,Daniel R. Sutton; Donna K. Baker; Margaret M. S. Noe; Mark A. Wills; Suann D. Hammersmith; Terry L. Garner; Todd M. Warner,...,...,...,...,...,...,...,...,...,"Kevin A. Marti, President and Chief Executive Officer",...,"Daniel L. Gordon, Senior Vice President; Jeffrey S. Patterson, Senior Vice President",...,...,"D. Arell Chapman, Vice President"
069786,00000,Global Atlantic Group (G),Global Atlantic Group,Global Atlantic Group ,Global Atlantic Group,Commonwealth Annuity and Life Insurance,008491,N,008491,Global Atlantic Group,069786,069786,...,000000,Global Atlantic Group,069786,...,Global Atlantic Financial Group Ltd,059723,000000000,,00000,00000,0.00,New York,UNITED STATES,United States,...,212-389-2200,10007,NY,New York,250 Greenwich Street,47th Floor,...,212-389-2200,Allan Levine,Chairman & CEO,www.globalatlantic.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,"Independent Agency, Broker",...,...,...,0,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
069545,00000,Great American Life Group (G),Great American Life Group,Great Amer Life Group,Great American Life Group,Great American Life Insurance Company,006474,N,006474,Great American Life Group,069545,069545,...,000000,Great American Life Group,069545,...,"American Financial Group, Inc",058317,000000000,,00000,00000,0.00,Cincinnati,UNITED STATES,United States,...,513-412-1673,45201-5420,OH,Ohio,P.O. Box 5420,...,...,513-357-3300,S. Craig Lindner,President & CEO,www.gaig.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Not Available ,...,Stock,...,0,1961,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070384,00000,Great Western Group (G),Great Western Group,Great Western Group,Great Western Group,Great Western Insurance Company,009362,N,009362,Great Western Group,070384,070384,...,000000,Great Western Group,070384,...,JAMEL Ltd.,051564,000000000,,00000,00000,0.00,Ogden,UNITED STATES,United States,info@gwic.com,801-689-1390,84401-4108,UT,Utah,3434 Washington Boulevard,Suite 300,...,801-689-1415,John E. Lindquist,President,www.gwic.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,General Agent ,...,Stock,...,0,1983,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070366,00000,Great-West Life Group (G),Great-West Life Group,Great-West Life Group,Great-West Life Group,Great-West Lifeco Inc,050910,N,006981,Great-West Life Group,070366,070366,...,000000,...,000000,...,Great-West Lifeco Inc,050910,000000000,,00000,00000,0.00,Greenwood Village,UNITED STATES,United States,...,303-737-4321,80111,CO,Colorado,8515 East Orchard Road,...,...,303-737-3000,...,...,www.greatwest.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,...,...,...,...,0,1907,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
009807,56693,Greek Catholic Union of the USA,Greek Catholic Union of the USA,Greek Catholic Union of the USA,Greek Catholic Union of the U.S.A.,Greek Catholic Union of the USA,009807,N,000000,...,000000,009807,...,000000,...,000000,...,...,000000,250522060,,56693,00000,0.00,Beaver,UNITED STATES,United States,...,724-495-3421,15009-9513,PA,Pennsylvania,5400 Tuscarawas Road,...,...,724-495-3400,George N. Juba,President & CEO,www.gcuusa.com,In Business,...,"Life, Annuity, and Accident",...,Unaffiliated Single Company,Operating Company,None,Insurance,Not Available ,...,Fraternal,...,1892,1893,...,...,...,...,...,...,"George N. Juba, President and Chief Executive Officer",...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"George N. Juba, President and Chief Executive Officer",...,...,...,...,...
069685,00000,Guardian Life Group (G),Guardian Life Group,Guardian Life Group,Guardian Life Group,Guardian Life Ins Co of America,006508,N,006508,Guardian Life & Health Group,020389,069685,...,000000,...,000000,...,Guardian Life Ins Co of America,006508,000000000,,00000,00000,0.00,New York,UNITED STATES,United States,...,212-919-2910,10004-4025,NY,New York,7 Hanover Square,...,...,212-598-8000,Deanna Mulligan,President & CEO,www.GuardianLife.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,"Independent Agency, Broker",...,Mutual,...,0,1860,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070464,00000,Guggenheim Life Group (G),Guggenheim Life Group,Guggenheim Life Group,Guggenheim Life Group,Guggenheim Life and Annuity Company,009504,N,060315,Guggenheim Life Group,070464,070464,...,000000,...,000000,...,Guggenheim Capital LLC,052565,000000000,,00000,00000,0.00,West Des Moines,UNITED STATES,United States,...,515-453-3400,50266,IA,Iowa,7100 Westown Parkway,Suite 200,...,877-249-3694,...,...,www.equitrust.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Not Available ,...,Stock,...,0,1966,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
