,,,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
018602,00000,Employers Insurance Group (G),2198,744559,78355,-64015,758899,350072,0,273515,3482,16456,643524,115375,365374,11705,0,0,0,0,0,377078,455287,67125,0,0,0,0,522412,0,-145333,0,0,0,0,0,-8285,-8285,-38243,94422,56180,0,675400,74127,-5491,744037,330187,0,247348,2352,932,580819,163217,265282,16307,0,0,0,0,347,281936,368989,9179,0,0,0,272,378441,0,-96505,0,0,0,0,0,-2640,-2640,64072,30351,94422,906,620310,69658,-29047,660920,255454,0,234616,3119,3106,496294,164626,218554,16203,0,0,1030,0,68,235855,498106,7924,0,0,0,123,506154,0,-270299,0,40000,0,0,0,-2834,37166,-68507,98858,30351,292,493282,68740,-102498,459524,151403,0,180152,4114,-5364,330305,129219,233460,7672,0,0,0,0,652,241783,446783,7438,0,0,0,672,454893,0,-213110,0,70000,-399,0,0,3855,73456,-10435,109293,98858
018620,00000,Endurance Specialty Group (G),493,869801,42746,-326,912221,649612,0,194336,0,25668,869616,42605,1367970,0,0,0,0,0,19189,1387159,1401180,0,0,0,0,26801,1427981,0,-40822,0,0,0,0,2500,30727,28227,30010,153955,183965,0,931832,41997,711,974540,727906,0,205185,0,10333,943425,31116,1219299,836,0,0,0,0,9617,1229752,1284249,0,0,268,0,18847,1303364,0,-73612,0,0,0,0,2000,-4690,-6690,-49187,203142,153955,0,949080,38836,445,988361,801106,0,273491,0,282,1074879,-86518,912706,0,0,0,0,0,25326,938032,1034529,800,0,33,0,18880,1054242,0,-116209,0,100000,0,0,2000,2334,100334,-102393,305534,203142,290,821643,31228,-2370,850501,568845,0,246485,0,-8888,806442,44059,1333442,0,0,0,0,1,10570,1344013,1434832,0,0,0,0,0,1434832,0,-90819,0,150000,0,0,2000,6587,154587,107827,197708,305534
018802,00000,Enstar Insurance Group (G),986,-574689,45531,16845,-512313,165463,0,172793,0,-18858,319398,-831711,1190742,751505,0,0,89482,-1,4191,2035919,1201305,714265,0,0,102584,220,2018374,0,17545,0,1611,0,0,147480,720155,574286,-239881,478738,238858,0,265229,52584,-8236,309577,-87393,0,181959,662,-18199,77029,232548,882618,118207,0,0,43028,-30,1913,1045735,630709,47330,0,0,55840,2288,736167,0,309568,0,-2190,0,0,167864,-319237,-489290,52826,425912,478738,271,347268,58699,9966,415934,328003,0,273205,942,-28792,573357,-157424,1121899,27402,0,0,3149,1,2929,1155380,1124456,34054,0,0,31195,1771,1191477,0,-36096,-12000,57000,0,0,30000,183521,198521,5001,420911,425912,4828,641109,71390,41897,754396,334314,0,322171,1842,11993,670320,84076,1030575,37573,0,0,0,4,182,1068334,1014778,34968,0,0,36760,2871,1089377,0,-21042,0,57893,0,0,28917,77263,106238,169272,251638,420911
004283,00000,Erie Insurance Group (G),111409,5808933,566553,-27642,6347843,3242730,0,2154154,7056,349618,5753557,594286,2004991,1791145,381,0,190141,2,84467,4071127,2617814,1455362,0,19493,159866,30989,4283524,0,-212397,0,0,0,0,0,-17773,-17773,364116,361365,725481,46064,5377584,435822,-25435,5787971,3229168,0,2057309,6542,81483,5374501,413470,1226659,1686626,352,0,225754,1,14531,3153923,2059656,1429102,0,21551,119145,6,3629460,0,-475536,0,0,0,0,0,65855,65855,3789,357577,361365,87293,4949894,449186,-25715,5373365,2743401,0,1885099,5368,193867,4827735,545630,1628518,1319234,326,0,214276,0,12740,3175094,2246483,1355377,0,26057,85236,9904,3723058,0,-547963,0,0,0,0,0,35374,35374,33040,324536,357577,54208,4515034,451339,-19609,4946764,2824784,0,1755758,3389,132725,4716655,230109,1718456,1495945,301,33,169807,0,54298,3438839,2173101,1252256,0,6737,97321,0,3529415,0,-90575,0,0,0,0,0,39630,39630,179163,145373,324536
018805,00000,Essent Guaranty Group (G),0,319259,24128,2037,345424,2442,0,84799,0,16528,103770,241655,300779,0,0,0,0,-5,16997,317771,552214,169,0,239,0,0,552623,0,-234852,0,20000,0,0,0,-8851,11149,17952,31073,49024,0,263521,13690,2435,279646,929,0,84707,0,3653,89289,190357,171019,0,0,0,0,1,0,171020,661388,123,0,0,0,2000,663512,0,-492492,0,100000,0,0,200,-7304,92496,-209639,240711,31073,0,180984,6658,3209,190851,720,0,63981,0,1160,65860,124991,47971,0,0,0,0,0,0,47971,143084,0,0,0,0,0,143084,0,-95114,0,195000,0,0,5,-6127,188868,218746,21966,240711,0,69592,3652,3955,77200,18,0,42346,0,567,42932,34268,52097,0,0,0,0,0,0,52097,136490,0,0,0,0,2,136492,0,-84395,0,55000,0,0,0,-7201,47799,-2328,24293,21966
005696,00000,Everest Re U.S. Group (G),-4828,2281982,292021,12727,2586730,1424547,0,689714,0,79252,2193514,393216,1087911,892,0,0,60853,-37,39119,1188737,1404542,0,0,0,73275,19008,1496825,0,-308088,0,11640,0,0,0,-217595,-205955,-120827,570592,449765,-3925,1986616,258992,-5928,2239679,1333477,0,602857,0,222978,2159312,80368,1462376,1909410,0,0,67495,317,39771,3479370,1488644,10000,0,0,2091163,2448,3592254,0,-112884,0,10476,0,0,155000,-76386,-220911,-253427,842080,588653,-1301,2116574,420103,-6445,2530233,1463782,0,655281,0,43022,2162084,368149,1209950,14351,0,0,23890,15,16416,1264622,940893,80000,0,0,18480,1519,1040892,0,223730,0,10196,0,0,359000,36717,-312088,279791,562289,842080,13,2108419,239135,-41857,2305697,1309284,0,535295,95,17178,1861852,443845,1174727,89882,0,0,13108,-417,250,1277551,1416879,10892,0,0,52460,31263,1511494,0,-233943,0,6429,0,0,100000,-193190,-286761,-76859,639148,562289
003116,00000,Fairfax Financial (USA) Group (G),31795,4504200,299038,60329,4863567,2485841,0,1971059,12941,391818,4861659,1908,1527424,596585,29675,0,391103,-45416,337595,2836965,1355653,687379,0,4239,246231,12405,2305906,0,531059,0,59092,0,0,96607,-268288,-305803,227163,2334285,2561448,10617,4064942,252188,111446,4428576,1968952,0,1991354,5754,116532,4082592,345984,2170135,1050163,480,14661,220810,103209,8543,3568003,2196890,1672195,0,141,787861,155649,4812736,0,-1244733,0,-38718,0,0,706149,740322,-4544,-903294,3219821,2316527,1,4216453,230219,-94088,4352584,2109512,0,1818457,5547,51713,3985229,367355,2483802,2089885,480,0,263410,-16187,-235109,4586280,2224789,652292,0,888,396135,1229534,4503639,0,82641,0,50828,0,0,163921,-225722,-338816,111181,3134197,3245378,7029,4267222,276066,47488,4590776,2225306,0,1800562,5020,64325,4095213,495564,3142779,831286,480,0,149775,8537,-265836,3867021,2410089,1262678,0,6715,315056,241086,4235625,0,-368604,-2500,-36495,0,0,333238,-318749,-690982,-564022,3698219,3134197
004233,00000,Farm Bureau Property & Casualty Group (G),0,1318415,58393,-3262,1373546,675840,0,430647,0,69902,1176388,197158,191187,29142,5543,278,7482,0,1061,234692,474659,28006,2550,344,7916,7734,521208,0,-286516,0,0,47210,0,0,-2875,44335,-45023,23278,-21745,0,1248989,54624,5347,1308959,822138,0,400188,0,17451,1239777,69182,197891,19508,2075,41,1728,0,3164,224405,247259,38214,3760,446,15089,0,304767,0,-80361,0,0,0,0,0,-4409,-4409,-15589,38866,23278,0,1169242,53123,-5537,1216829,699673,0,384943,0,27799,1112415,104413,208625,37765,2522,0,3340,0,0,252253,283887,44005,8950,361,5651,635,343490,0,-91237,0,0,0,0,0,-4572,-4572,8604,30262,38866,0,1167872,51149,10358,1229379,704037,0,350601,0,9391,1064029,165350,235328,32577,1481,202,400,0,669,270657,368725,23827,4475,984,3047,6232,407289,0,-136632,0,0,0,0,0,-8700,-8700,20018,10244,30262
000032,00000,Farmers Insurance Group (G),7494,14848092,461896,-3660,15306328,8616929,0,6685229,470,286780,15589408,-283080,9403746,475661,0,1999,13852,0,7117,9902374,8615040,333407,0,331010,940,38115,9318512,0,583863,0,-269000,0,0,216000,-114040,-599040,-298257,414935,116678,3817,14568173,483289,39418,15090881,7950045,0,6491778,575,-400637,14041760,1049121,6129284,339418,0,1515,41440,0,55573,6567231,6128796,699902,0,1112,790,1170,6831769,0,-264538,200065,0,0,0,94969,-547012,-441916,342667,72267,414935,3156,14457069,487575,106271,15050915,8593189,0,6376746,969,143031,15113936,-63021,5429506,245002,0,73863,169060,0,16044,5933475,5256348,346516,0,581,153189,116037,5872672,0,60804,113135,0,0,0,155000,36201,-5663,-7881,80148,72267,3745,14424533,588200,127351,15140084,8749174,0,6565123,840,15328,15330466,-190381,5125870,222558,0,5919,7108,0,58779,5420235,5699270,195085,0,32378,11011,19358,5957103,0,-536868,65,0,0,0,0,73017,73082,-654167,734315,80148
018290,00000,FCCI Insurance Group (G),2336,681174,51238,826,733237,313565,0,299416,7074,22807,642862,90375,281808,80347,0,0,0,0,2325,364479,370380,75237,0,110,0,0,445726,0,-81247,0,0,0,0,20000,1006,-18994,-9866,35256,25390,1597,607761,53573,-146,661188,294764,0,256785,5879,12765,570193,90995,220070,369,0,-26,0,0,0,220413,291000,11489,0,155,0,17239,319882,0,-99469,0,0,0,0,12000,1343,-10657,-19131,54387,35256,3784,535472,51632,25,587129,277871,0,234330,6789,9485,528475,58654,179175,23556,0,-21,0,0,18098,220808,212342,7353,0,80,0,0,219775,0,1033,0,0,0,0,12000,1150,-10850,48837,5550,54387,1570,474205,52405,-1132,525478,284936,0,221368,9405,3500,519208,6270,249960,26901,0,0,160,0,0,277021,264277,39558,0,168,160,0,304163,0,-27142,0,0,32000,0,14358,-4193,13448,-7424,12974,5550
004284,00000,Federated Mutual Group (G),0,1438089,187107,1279,1626476,768305,0,516349,5126,78692,1368470,258005,429066,8528,0,523,14454,-687,1766,453650,613516,31516,0,119,41483,35,686670,0,-233020,0,0,0,0,0,-9096,-9096,15889,105641,121530,0,1279864,179803,1853,1461521,721907,0,475655,4433,80672,1282666,178855,347636,25301,0,0,6321,82,15,379354,548754,44873,0,761,25634,2039,622061,0,-242706,0,0,0,0,0,15432,15432,-48420,154061,105641,0,1147916,166121,2232,1316269,598814,0,472357,3651,45251,1120072,196197,618791,211725,0,2631,4835,24,0,838006,775170,226554,0,6495,1035,6089,1015342,0,-177337,0,0,0,0,0,4781,4781,23641,130420,154061,0,1017957,166359,657,1184973,645268,0,465243,3139,24276,1137927,47046,407337,113512,0,0,5800,0,5930,532580,516167,40081,0,3052,1010,0,560311,0,-27731,0,0,0,0,0,2583,2583,21898,108522,130420
001859,12815,Financial Guaranty Insurance Company,0,11773,84681,18074,114528,234201,0,31115,0,12466,277783,-163255,552528,7112,0,0,2740,185,0,562566,657015,64507,0,0,10398,1791,733711,0,-171144,0,0,0,0,0,-159,-159,-334558,411348,76790,0,28010,73178,96372,197560,-349828,0,27440,0,736,-321652,519212,168016,0,0,0,7934,-3,0,175948,866143,0,0,0,0,1738,867881,0,-691933,0,0,0,0,0,-769,-769,-173490,584838,411348,0,41698,60964,23455,126116,54152,0,50217,0,508,104876,21240,161284,0,0,0,5851,40,0,167175,277838,0,0,0,0,8358,286195,0,-119021,0,0,0,0,0,-2457,-2457,-100237,685075,584838,0,72556,55130,18956,146643,118878,0,56189,0,327,175393,-28750,171300,9569,0,0,1257,7,1992,184125,404755,0,0,0,0,0,404755,0,-220631,0,0,0,0,0,-311,-311,-249692,934768,685075
018502,00000,FM Global Group (G),100073,3336398,367055,-16652,3686800,1561368,0,1012883,424,493927,3068601,618199,3033486,939273,0,31,120621,-34,14112,4107488,3428787,1012430,0,0,150947,17285,4609449,0,-501961,0,0,0,0,333,80614,80281,196520,821841,1018360,101254,3146409,328156,-18302,3456262,1455634,0,869883,401,362342,2688260,768002,2338789,796897,0,0,114175,-75,26479,3276264,2542366,917542,0,0,262617,13616,3736142,0,-459877,0,0,0,0,333,-146971,-147303,160821,661020,821841,65328,3334633,310989,-2434,3643188,1667246,0,957518,389,405272,3030424,612764,2320451,928146,0,0,86255,-139,20073,3354787,2658776,1098109,0,0,122152,66220,3945257,0,-590471,0,0,0,0,333,35823,35490,57783,603236,661020,47977,3388403,253321,-5967,3635757,2306633,0,873721,370,119259,3299983,335774,1897724,881844,0,0,71713,-68,56316,2907528,2066719,1001235,0,10463,164003,3645,3246066,0,-338538,0,0,0,0,333,-15456,-15788,-18551,621788,603236
018892,00000,Fosun US Group (G),2557,817611,83278,532,901421,423857,0,402307,1166,-6727,820603,80818,574647,154315,0,0,0,-1,7593,736555,625549,151975,0,0,3383,7348,788255,0,-51701,0,0,0,0,20600,-47305,-67905,-38787,135326,96539,9865,816852,83419,1936,902207,407951,0,386599,960,41895,837405,64802,348766,261736,8306,0,0,0,11,618819,479938,259056,0,0,2517,2289,743800,0,-124982,0,25000,100033,0,20000,6969,112001,51822,83505,135326,6160,777511,82494,-1145,858860,427946,0,413955,986,-5906,836981,21879,358548,224760,315,0,0,1,4691,588316,637207,289309,0,0,2898,35,929450,0,-341134,0,95000,-20000,0,31000,-23558,20442,-298813,382318,83505,15299,948537,90090,-1206,1037421,423217,0,378907,687,5903,808713,228708,832971,22609,299,0,0,-1,695,856573,793817,3943,0,0,3525,4264,805548,0,51024,0,10000,30000,0,25523,-36616,-22139,257593,124725,382318
018496,00000,Frankenmuth Insurance Group (G),580,573241,38506,967,612714,303397,0,210483,2478,23984,540342,72372,135408,86439,0,65,0,18,1232,223163,171914,117381,0,510,0,0,289805,0,-66642,0,0,0,0,0,2126,2126,7856,13507,21363,1,539987,34793,1625,576404,321890,0,198549,3220,11072,534732,41673,179586,46427,0,230,0,-2,-128,226113,209964,67567,0,137,0,4601,282268,0,-56155,0,0,0,0,0,-1906,-1906,-16388,29894,13507,1904,526024,34693,1901,562618,308839,0,190347,3616,20798,523600,39018,192495,90181,0,36,0,1,4728,287440,254148,89564,0,140,0,1247,345100,0,-57660,0,0,0,0,0,7371,7371,-11270,41164,29894,540,503694,34438,5248,543379,304301,0,170255,4415,891,479861,63518,167428,68203,0,211,0,0,2080,237922,205526,79130,0,41,0,0,284696,0,-46774,0,0,0,0,0,-3131,-3131,13613,27551,41164
018694,00000,Genworth PC Group (G),517,670720,73060,750,744530,519649,0,183238,0,-51657,651230,93300,353832,209699,0,2080,611,-153,2669,568738,781969,0,0,4925,225000,-5000,1006894,0,-438156,0,225000,0,0,0,2789,227789,-117067,346889,229822,-803,617972,82835,656,701464,630699,0,166923,0,-30842,766780,-65316,317827,53070,0,275,19376,-171,171,390547,521137,24594,0,1207,93,0,547031,0,-156484,0,300000,0,0,0,6118,306118,84318,262571,346889,16392,566760,81401,101,648262,892332,0,169248,0,-5872,1055709,-407447,378799,19847,0,0,2576,-64,0,401158,194880,131254,0,0,62,1096,327292,0,73865,0,317900,0,0,0,6850,324750,-8831,271868,263037,-1614,554266,92822,1041,648129,1097334,0,146029,0,-40468,1202895,-554765,864156,2378,0,11,1128,541,1040,869254,501188,-5910,0,0,115,20,495413,0,373841,0,12261,0,0,0,-19609,-7348,-188272,460140,271868
003917,00000,Grange Mutual Casualty Pool (G),13147,1223166,62628,16630,1302424,634131,0,506876,2640,33905,1177551,124873,342437,116044,439,0,12538,-36,24,471447,357180,222435,0,789,7000,3654,591058,0,-119611,0,0,0,0,0,-14750,-14750,-9488,54550,45062,5851,1193005,58312,18918,1270235,637518,0,506098,2945,22586,1169147,101087,347259,70592,351,148,587,0,4423,423360,441801,53983,0,955,5000,1,501739,0,-78379,0,0,0,0,0,1146,1146,23855,30696,54550,14435,1123070,52431,20064,1195565,579984,0,474693,3144,37722,1095542,100023,279748,94660,621,108,8355,223,1,383716,392734,62527,0,707,50000,1834,507803,0,-124087,0,0,0,0,0,6230,6230,-17834,48530,30696,8182,1056131,49733,20777,1126640,600494,0,432326,3023,6463,1042306,84334,298240,81357,1173,204,636,1,294,381906,384820,57870,0,309,0,0,442999,0,-61093,0,0,0,0,0,1440,1440,24681,23849,48530
004835,00000,Great American P & C Insurance Grp (G),2148,3777331,331784,-5842,4103273,1663426,0,1578135,12741,175165,3429467,673806,1107866,255265,56252,13627,46555,-611,13695,1492648,1592143,345933,16454,12612,129394,2113,2098648,0,-606000,0,18984,0,0,160000,89770,-51246,16559,528382,544941,2480,3414777,282887,-14996,3682668,542326,0,1261638,-4358,234048,2033654,1649013,1165663,164352,18981,517,45220,-1925,19452,1412260,2390881,365625,129084,5956,94456,20147,3006149,0,-1593889,0,228294,0,0,290104,104282,42472,97596,430786,528382,2045,2873472,273267,-8263,3138476,1308868,0,1204515,1583,146220,2661185,477291,1164240,493497,23568,9460,50719,-1501,24208,1764191,1270835,444798,11555,4619,64818,34900,1831525,0,-67334,0,6796,0,0,445512,-234462,-673178,-263222,694008,430786,2650,2526862,283143,-2478,2807527,1434551,0,1179808,1058,151698,2767115,40412,1053443,281789,4833,299,54196,56,26240,1420856,910546,184592,53564,3190,81398,306,1233595,0,187261,0,4113,0,0,313020,388856,79950,307622,386385,694008
003918,00000,GuideOne Insurance Companies (G),0,687620,32207,4220,724047,207885,0,278787,156,-1123,485704,238344,313644,30948,3723,390,1143,0,646,350495,354673,48091,616,477,13405,7943,425205,0,-74710,0,0,0,0,0,-175078,-175078,-11444,50191,38747,0,304048,35868,4129,344044,181087,0,228273,643,2033,412036,-67992,163410,47325,1197,155,1036,0,7667,220790,162912,62364,0,1952,3617,947,231791,0,-11001,0,0,0,0,0,91614,91614,12621,37570,50191,0,610162,34726,-10932,633955,518526,0,177809,260,4034,700628,-66673,197551,7742,2038,294,0,70,1575,209271,172174,39224,6260,779,2460,476,221374,0,-12102,0,0,0,0,0,58109,58109,-20666,58236,37570,0,453775,41043,4387,499206,255960,0,202148,100,8400,466608,32598,248752,2709,2069,91,0,0,0,253621,213255,56519,1067,686,0,1030,272557,0,-18936,0,0,0,0,0,-1171,-1171,12491,45745,58236
004861,00000,Hanover Insurance Grp Prop & Cas Cos (G),8808,3676533,174398,9248,3860179,1774084,0,1642765,2450,91822,3511122,349058,850739,283645,747,0,21797,0,32504,1189432,941925,276932,0,3043,156063,33,1377995,0,-188563,0,0,0,0,0,-108103,-108103,52392,-17807,34585,6093,3532347,222489,7493,3762329,1801667,0,1617393,2849,27792,3449701,312628,799210,112295,995,1964,17615,-1,6278,938357,956285,247031,0,0,128741,482,1332539,0,-394182,0,0,0,0,0,6741,6741,-74812,57005,-17807,5583,3361153,155887,8981,3526021,1743228,0,1573444,1966,24796,3343436,182585,900329,193554,1461,0,23740,14,521,1119619,1099631,229671,0,526,18637,29155,1377620,0,-258001,0,0,-46455,0,0,133968,87513,12097,44908,57005,28481,3345982,172150,8393,3526525,1818926,0,1449303,1611,40186,3310025,216500,862327,156692,818,0,22483,486,6498,1049303,1055163,193712,0,1246,19672,1528,1271320,0,-222017,0,0,7426,0,0,16276,23702,18185,26722,44908
000048,00000,Hartford Insurance Group (G),92451,10538141,1628317,-75284,12091174,5526796,0,4382886,16948,238147,10164778,1926396,11226837,687875,192216,0,359313,1158,252870,12720268,11666981,1288930,414647,126247,336650,369268,14202724,0,-1482455,0,237052,0,0,908013,6193,-664768,-220827,1122381,901554,22567,10217000,1349311,-66043,11500267,5526175,0,4181363,12403,290643,10010585,1489683,12884276,219766,109937,0,295248,0,164039,13673267,11633798,154764,376715,23760,162425,218325,12569787,0,1103480,0,24458,0,0,2518505,-88172,-2582219,10943,1111437,1122381,-20967,10093435,1585753,-66033,11613155,5574529,0,4153846,17397,408977,10154749,1458405,14711799,165897,71963,17844,189815,271,124859,15282448,14463501,154351,447750,42524,137624,42037,15287787,0,-5340,0,73661,0,0,950520,-366945,-1243804,209262,902176,1111437,1894,9848637,1574818,-139645,11283810,5853322,0,4146669,21790,105202,10126983,1156827,11511047,100171,90310,0,76828,-35,29745,11808066,11179577,85510,390377,56038,402655,-59800,12054355,0,-246288,0,14441,0,0,997405,146695,-836268,74270,827905,902176
000157,30317,"Hospitals Insurance Company, Inc.",0,222335,19841,1970,244146,88584,0,60071,0,21000,169655,74491,1449607,131243,0,0,82838,26,6024,1669737,1466537,216902,0,0,25240,4254,1712933,0,-43196,0,0,0,0,0,-1089,-1089,30206,61272,91477,0,233935,20022,1747,255704,98044,0,63348,0,73200,234592,21112,2040683,80242,0,0,14947,5,523,2136401,2065671,91669,0,0,33172,5416,2195929,0,-59527,0,0,0,0,0,257,257,-38159,99430,61272,0,222814,18149,1326,242289,90344,0,57115,0,52832,200290,41999,2720465,68993,0,0,21175,8,0,2810641,2709718,94377,0,0,87311,10539,2901945,0,-91304,0,0,0,0,0,-486,-486,-49791,149222,99430,0,232720,15119,1423,249262,87570,0,58698,0,-479,145789,103473,1483702,56350,0,0,13426,9,9819,1563306,1534749,70232,0,0,18055,0,1623036,0,-59730,0,0,0,0,0,35056,35056,78798,70423,149222
018567,00000,IAT Insurance Group (G),3810,552271,32436,3980,588687,261663,0,220241,0,19781,501685,87002,91743,132852,0,0,0,0,98,224693,166756,139001,0,0,0,1434,307191,0,-82498,0,0,0,0,29900,-10060,-39960,-35456,99734,64278,8572,479792,31072,8744,519607,236028,0,204413,0,9901,450342,69265,122961,66190,0,0,0,0,15065,204215,97308,153595,0,0,0,0,250904,0,-46688,0,0,0,0,12900,35010,22110,44687,55047,99734,9308,405680,31075,-1598,435156,209329,0,194761,0,12363,416453,18703,106871,81346,0,0,5317,0,0,193535,114728,126707,0,0,-1900,14395,253930,0,-60395,-1588,0,0,0,500,9560,7472,-34220,89268,55047,5118,402582,29572,8746,440899,185011,0,174406,0,1399,360816,80083,120346,116057,0,0,0,0,1028,237430,105808,153966,0,0,0,524,260298,0,-22867,-235,0,0,0,400,-12778,-13413,43802,45466,89268
018860,00000,ICW Group (G),0,896400,43617,-552,939465,263924,0,298617,1819,70854,635214,304252,153400,33269,809,0,88370,74,2511,278433,603206,65969,0,0,1054,371,670599,0,-392166,0,0,12215,0,0,36009,48224,-39691,173835,134144,0,739115,42015,4273,785403,226363,0,227786,1575,81391,537115,248288,154278,33690,0,0,48211,138,5964,242282,338325,95639,809,0,16636,1178,452587,0,-210305,0,0,0,0,0,5937,5937,43919,129915,173835,0,602462,31961,1688,636110,169045,0,196725,828,13071,379669,256441,258038,31851,0,0,23631,196,5,313721,503465,69453,0,0,48901,4630,626449,0,-312727,0,0,0,0,0,20025,20025,-36262,166177,129915,0,432341,30192,793,463326,161912,0,160535,1099,-856,322690,140635,99475,62438,0,0,4189,-48,758,166812,77083,77449,0,0,66687,1761,222980,0,-56168,0,12500,0,0,0,10481,22981,107448,58729,166177
012362,11021,Indiana Old National Insurance Company,0,1252,60240,0,61492,108,0,458,0,11322,11888,49605,336452,0,168524,0,0,0,1785,506761,245528,0,312380,0,2205,16883,576995,0,-70234,0,0,0,0,0,-404,-404,-21034,152076,131041,0,1344,60806,0,62150,276,0,520,0,19331,20127,42023,341759,0,125302,0,0,0,26445,493506,605222,0,12712,0,1826,0,619759,0,-126253,0,0,0,0,0,7,7,-84222,236298,152076,0,655,34348,27,35030,160,0,383,0,-509,33,34997,244506,0,62524,0,0,0,0,307030,1163593,0,494730,0,842,25392,1684557,0,-1377527,0,977164,0,0,0,-14,977150,-365380,601678,236298,0,1466,11616,0,13081,267,0,279,0,3832,4379,8703,33271,0,0,0,0,0,2633,35904,163431,0,0,0,1843,50,165324,0,-129420,0,0,0,0,0,80,80,-120637,722315,601678
018584,00000,Infinity Property & Casualty Group (G),523,1345329,56640,70322,1472291,877691,0,485756,0,35896,1399343,72948,517859,10064,0,0,0,0,4373,532297,488859,8575,0,23876,0,8127,529437,0,2861,0,1279,0,0,68000,-9072,-75793,16,-7073,-7057,595,1315453,55787,68049,1439290,819437,0,490133,0,25721,1335291,103999,396981,5326,0,0,0,5,2977,405290,464795,6876,0,4452,0,29636,505760,0,-100470,0,1338,0,0,60100,-3353,-62114,-58585,51513,-7073,1020,1304659,50840,69996,1425495,787055,0,490203,0,20580,1297838,127657,531789,11166,0,0,0,0,11546,554501,649182,12530,0,5568,0,13918,681198,0,-126697,0,2321,0,0,125,321,2517,3477,48036,51513,5103,1204627,41997,67108,1313732,717018,0,484273,0,19897,1221187,92545,493819,48706,0,0,0,0,42004,584529,642718,69427,0,-54,0,13185,725276,0,-140747,0,51883,17,0,425,210,51685,3483,44598,48081
018644,00000,ISMIE Mutual Group (G),0,201410,39850,-299,240960,83108,0,165748,28061,3169,280086,-39126,276152,0,0,0,1662,0,0,277814,259561,0,0,276,0,0,259836,0,17978,0,0,0,0,0,15741,15741,-5407,75054,69646,0,227841,40639,-573,267908,36781,0,121378,26234,40217,224610,43297,133655,20942,0,0,0,0,0,154597,188086,8377,0,68,0,0,196531,0,-41934,0,0,0,0,0,14680,14680,16043,59010,75054,0,232198,42631,-632,274197,60762,0,71778,36272,28169,196981,77216,260757,0,0,0,0,0,0,260757,337685,0,0,3,0,0,337688,0,-76931,0,0,0,0,0,-6294,-6294,-6009,65019,59010,0,244282,48564,0,292845,81328,0,120461,17955,20856,240599,52246,178911,0,0,0,1141,0,0,180052,226630,0,0,0,0,0,226630,0,-46578,0,0,0,0,0,-2388,-2388,3280,61739,65019
000914,00000,Kemper P&C Group (G),6465,1221798,90842,21833,1334473,760366,0,536089,0,36403,1332857,1616,315099,121636,0,0,61665,0,64,498465,185001,-7105,0,0,98056,0,275953,0,222512,133,3146,3,0,192000,-29379,-218097,6031,5149,11180,0,1312078,102936,24892,1439906,841033,0,591975,0,13677,1446685,-6779,308987,145567,0,924,68521,0,2255,526253,241637,179276,0,0,66324,305,487543,0,38710,133,0,12,0,81137,1339,-79653,-47721,52870,5149,0,1471227,104374,27595,1603196,936870,0,613353,0,31934,1582156,21039,252233,68938,45000,0,48823,0,214,415208,262726,125009,0,0,64073,2014,453822,0,-38614,158,-172703,0,0,-175203,-4924,-2266,-19841,75439,55598,39,1562243,99868,32655,1694766,1071073,0,669268,0,-7480,1732861,-38095,542944,22456,0,1295,42934,0,9979,619609,487593,6651,0,12,67836,4252,566345,0,53264,108,0,2,0,0,-10471,-10361,4808,70631,75439
003281,00000,Kentucky Farm Bureau Group (G),0,869400,77174,15472,962047,612541,0,275797,0,23261,911599,50448,223941,45945,869,0,8109,0,32,278896,278868,32922,589,97,43994,-439,356031,0,-77136,0,0,0,0,0,1215,1215,-25473,61963,36490,6869,852958,75763,14753,943475,563858,0,265629,0,16629,846116,97359,173680,29033,945,0,12669,0,44,216370,255072,27671,123,232,20837,7023,310958,0,-94587,0,0,0,0,0,840,840,3612,58351,61963,0,845734,70736,14467,930937,521768,0,159282,0,59657,740707,190230,114972,57948,612,0,10842,0,0,184374,238039,42732,467,123,15847,-147,297061,0,-112687,0,0,0,0,0,-76207,-76207,1336,57015,58351,0,853918,73897,14776,942591,667185,0,219053,0,-3081,883157,59434,177148,41825,508,0,7589,0,0,227071,197560,16420,625,0,48522,790,263916,0,-36846,0,0,0,0,0,-1260,-1260,21328,35687,57015
